"DIRACC" "DIRACC_" "AGE_REF" "AGE_REF_" "AGE2" "AGE2_" "AS_COMP1" "AS_COMP2" "AS_COMP3" "AS_COMP4" "AS_COMP5" "BATHRMQ" "BATHRMQ_" "BEDROOMQ" "BEDR_OMQ" "BLS_URBN" "BUILDING" "CUTENURE" "EARNCOMP" "EDUC_REF" "EDUCA2" "EDUCA2_" "FAM_SIZE" "FAM_TYPE" "FGOVRETX" "FGOV_ETX" "FINCBTAX" "FINCBT_X" "FINDRETX" "FIND_ETX" "FINLWT21" "FJSSDEDX" "FJSS_EDX" "FPRIPENX" "FPRI_ENX" "FRRDEDX" "FRRDEDX_" "FRRETIRX" "FSALARYX" "FSAL_RYX" "FSSIX" "HLFBATHQ" "HLFB_THQ" "INC_HRS1" "INC__RS1" "INC_HRS2" "INC__RS2" "INC_RANK" "INC__ANK" "INCNONW1" "INCN_NW1" "INCNONW2" "INCN_NW2" "INCOMEY1" "INCO_EY1" "INCOMEY2" "INCO_EY2" "INCWEEK1" "INCWEEK2" "INCW_EK2" "MISCTAXX" "MISC_AXX" "LUMP_UMX" "MARITAL1" "NO_EARNR" "NONINCMX" "NONI_CMX" "NUM_AUTO" "OCCUCOD1" "OCCU_OD1" "OCCUCOD2" "OCCU_OD2" "OTHRINCX" "OTHR_NCX" "PERSLT18" "PERSOT64" "POPSIZE" "PRINEARN" "RACE2" "RACE2_" "REF_RACE" "REGION" "RENTEQVX" "RENT_QVX" "ROOMSQ" "ROOMSQ_" "SEX_REF" "SEX2" "SEX2_" "SMSASTAT" "ST_HOUS" "VEHQ" "WELFAREX" "WELF_REX" "TOTEXPPQ" "TOTEXPCQ" "FOODPQ" "FOODCQ" "FDHOMEPQ" "FDHOMECQ" "FDAWAYPQ" "FDAWAYCQ" "FDXMAPPQ" "FDXMAPCQ" "FDMAPPQ" "FDMAPCQ" "ALCBEVPQ" "ALCBEVCQ" "HOUSPQ" "HOUSCQ" "SHELTPQ" "SHELTCQ" "OWNDWEPQ" "OWNDWECQ" "MRTINTPQ" "MRTINTCQ" "PROPTXPQ" "PROPTXCQ" "MRPINSPQ" "MRPINSCQ" "RENDWEPQ" "RENDWECQ" "RNTXRPPQ" "RNTXRPCQ" "RNTAPYPQ" "RNTAPYCQ" "OTHLODPQ" "OTHLODCQ" "UTILPQ" "UTILCQ" "NTLGASPQ" "NTLGASCQ" "ELCTRCPQ" "ELCTRCCQ" "ALLFULPQ" "ALLFULCQ" "FULOILPQ" "FULOILCQ" "OTHFLSPQ" "OTHFLSCQ" "TELEPHPQ" "TELEPHCQ" "WATRPSPQ" "WATRPSCQ" "HOUSOPPQ" "HOUSOPCQ" "DOMSRVPQ" "DOMSRVCQ" "DMSXCCPQ" "DMSXCCCQ" "BBYDAYPQ" "BBYDAYCQ" "OTHHEXPQ" "OTHHEXCQ" "HOUSEQPQ" "HOUSEQCQ" "TEXTILPQ" "TEXTILCQ" "FURNTRPQ" "FURNTRCQ" "FLRCVRPQ" "FLRCVRCQ" "MAJAPPPQ" "MAJAPPCQ" "SMLAPPPQ" "SMLAPPCQ" "MISCEQPQ" "MISCEQCQ" "APPARPQ" "APPARCQ" "MENBOYPQ" "MENBOYCQ" "MENSIXPQ" "MENSIXCQ" "OTHAPLPQ" "OTHAPLCQ" "TRANSPQ" "TRANSCQ" "CARTKNPQ" "CARTKNCQ" "CARTKUPQ" "CARTKUCQ" "OTHVEHPQ" "OTHVEHCQ" "GASMOPQ" "GASMOCQ" "VEHFINPQ" "VEHFINCQ" "MAINRPPQ" "MAINRPCQ" "VEHINSPQ" "VEHINSCQ" "VRNTLOPQ" "VRNTLOCQ" "PUBTRAPQ" "PUBTRACQ" "TRNTRPPQ" "TRNTRPCQ" "TRNOTHPQ" "TRNOTHCQ" "HEALTHPQ" "HEALTHCQ" "HLTHINPQ" "HLTHINCQ" "MEDSRVPQ" "MEDSRVCQ" "PREDRGPQ" "PREDRGCQ" "MEDSUPPQ" "MEDSUPCQ" "ENTERTPQ" "ENTERTCQ" "FEEADMPQ" "FEEADMCQ" "TVRDIOPQ" "TVRDIOCQ" "OTHEQPPQ" "OTHEQPCQ" "PETTOYPQ" "PETTOYCQ" "OTHENTPQ" "OTHENTCQ" "PERSCAPQ" "PERSCACQ" "READPQ" "READCQ" "EDUCAPQ" "EDUCACQ" "TOBACCPQ" "TOBACCCQ" "MISCPQ" "MISCCQ" "MISC1PQ" "MISC1CQ" "CASHCOPQ" "CASHCOCQ" "PERINSPQ" "PERINSCQ" "LIFINSPQ" "LIFINSCQ" "RETPENPQ" "RETPENCQ" "HH_CU_Q" "CHILDAGE" "STATE" "ERANKH" "ERANKH_" "TOTEX4PQ" "TOTEX4CQ" "MISCX4PQ" "MISCX4CQ" "VEHQL" "NUM_TVAN" "TTOTALP" "TTOTALC" "TFOODTOP" "TFOODTOC" "TFOODAWP" "TFOODAWC" "TFOODHOP" "TFOODHOC" "TALCBEVP" "TALCBEVC" "TOTHRLOP" "TOTHRLOC" "TTRANPRP" "TTRANPRC" "TGASMOTP" "TGASMOTC" "TVRENTLP" "TVRENTLC" "TOTHVHRP" "TOTHVHRC" "TOTHTREP" "TOTHTREC" "TTRNTRIP" "TTRNTRIC" "TFAREP" "TFAREC" "TAIRFARP" "TAIRFARC" "TOTHFARP" "TOTHFARC" "TLOCALTP" "TLOCALTC" "TENTRMNP" "TENTRMNC" "TFEESADP" "TFEESADC" "TOTHENTP" "TOTHENTC" "OWNVACP" "OWNVACC" "VOTHRLOP" "VOTHRLOC" "UTILOWNP" "UTILOWNC" "VFUELOIP" "VFUELOIC" "VOTHRFLP" "VOTHRFLC" "VELECTRP" "VELECTRC" "VNATLGAP" "VNATLGAC" "VWATERPP" "VWATERPC" "MRTPRNOP" "MRTPRNOC" "UTILRNTP" "UTILRNTC" "ROTHRFLC" "RELECTRP" "RELECTRC" "RNATLGAP" "RNATLGAC" "RWATERPP" "RWATERPC" "ETOTALP" "ETOTALC" "ETOTAPX4" "ETOTACX4" "EHOUSNGP" "EHOUSNGC" "ESHELTRP" "ESHELTRC" "EOWNDWLP" "EOWNDWLC" "EOTHLODP" "EOTHLODC" "EMRTPNOP" "EMRTPNOC" "EMRTPNVP" "EMRTPNVC" "ETRANPTP" "ETRANPTC" "EVEHPURP" "EVEHPURC" "ECARTKNP" "ECARTKNC" "ECARTKUP" "ECARTKUC" "EOTHVEHP" "EOTHVEHC" "EENTRMTP" "EENTRMTC" "EOTHENTP" "EOTHENTC" "ENOMOTRP" "ENOMOTRC" "EMOTRVHP" "EMOTRVHC" "EENTMSCP" "EENTMSCC" "EMISCELP" "EMISCELC" "EMISCMTP" "EMISCMTC" "UNISTRQ" "WELFREBX" "WELF_EBX" "LUMP_UMB" "LMPS_MBX" "OTHR_NCB" "INCLASS2" "HORREF1" "HORREF1_" "HORREF2" "HORREF2_" "ERANKHM" "FGOVRETM" "FGOV_ETM" "FPRIPENM" "FPRI_ENM" "FRRDEDM" "FRRDEDM_" "FRRETIRM" "PSU" "HISP_REF" "HISP2" "HIGH_EDU" "BUILT" "BUILT_" "CREDFINX" "CRED_INX" "CREDITB" "CREDITB_" "CREDITBX" "CRED_TBX" "CREDITX" "CREDITX_" "CREDTYRX" "CRED_YRX" "CREDYRB" "CREDYRB_" "CREDYRBX" "CRED_RBX" "DEFBENRP" "DEFB_NRP" "FMLPYYRX" "FMLP_YRX" "FS_MTHI" "FS_MTHI_" "FSMPFRMX" "FSMP_RMX" "INTRDVXnonmiss" "INTRDVX_" "IRAB" "IRAB_" "IRABX" "IRABX_" "IRAX" "IRAX_" "IRAYRB" "IRAYRB_" "IRAYRBX" "IRAYRBX_" "IRAYRX" "IRAYRX_" "JFS_AMT" "LIQDYRBX" "LIQD_RBX" "LIQUIDBX" "LIQU_DBX" "LIQUDYRB" "LIQU_YRB" "LIQUDYRX" "LIQU_YRX" "LIQUIDB" "LIQUIDB_" "LIQUIDX" "LIQUIDX_" "MEALSPAY" "MEAL_PAY" "MLPAYWKX" "MLPA_WKX" "MLPYQWKS" "MLPY_WKS" "NETRENTB" "NETR_NTB" "NETRENTX" "NETR_NTX" "NETRNTBX" "NETR_TBX" "OTHASTBX" "OTHA_TBX" "OTHASTB" "OTHASTB_" "OTHASTX" "OTHASTX_" "OTHFINX" "OTHFINX_" "OTHL_NBX" "OTHLYRBX" "OTHL_RBX" "OTHLNYRB" "OTHL_YRB" "OTHLNYRX" "OTHL_YRX" "OTHLOAN" "OTHLOAN_" "OTHLONB_" "OTHLONX" "OTHLONX_" "OTHREGBX" "OTHR_GBX" "OTHREGB" "OTHREGB_" "OTHREGX" "OTHREGX_" "OTHSYRBX" "OTHS_RBX" "OTHSTYRB" "OTHS_YRB" "OTHSTYRX" "OTHS_YRX" "RETSURVX" "RETS_RVX" "RETSRVBX" "RETS_VBX" "RETSURV" "ROYESTBX" "ROYE_TBX" "ROYESTB" "ROYESTB_" "ROYESTX" "ROYESTX_" "STCKYRBX" "STCK_RBX" "STDNTYRB" "STDN_YRB" "STDNTYRX" "STDN_YRX" "STDTYRBX" "STDT_RBX" "STOCKYRB" "STOC_YRB" "STOCKYRX" "STOC_YRX" "STOCKB" "STOCKB_" "STOCKBX" "STOCKBX_" "STOCKX" "STOCKX_" "STUDFINX" "STUD_INX" "STUDNTBX" "STUD_TBX" "STUDNTB" "STUDNTB_" "STUDNTX" "STUDNTX_" "WHLFYRBX" "WHLF_RBX" "WHLFYRB" "WHLFYRB_" "WHLFYRX" "WHLFYRX_" "WHOLIFBX" "WHOL_FBX" "WHOLIFB" "WHOLIFB_" "WHOLIFX" "WHOLIFX_" "TOTXEST" "BUSCREEN" "BUSC_EEN" "DIVISION" "REFGEN" "VEHICTAX" "CREDYR" "CREDYR_" "IRA" "IRA_" "LIQUDYR" "LIQUDYR_" "LIQUID" "LIQUID_" "OTHLNYR" "OTHLNYR_" "OTHSTYR_" "STDNTYR" "STDNTYR_" "STOCKYR" "STOCKYR_" "WHLFYR" "WHLFYR_" "FFTAXOWE" "FSTAXOWE"
1 "D" 49 "D" 49 "D" 1 2 0 0 0 2 "D" 3 "D" 1 3 1 2 12 15 "D" 3 3 0 "D" 115200 "D" 0 "D" 8084.542 8798 "D" 0 "D" 0 "D" 0 115000 "D" 0 1 "D" 40 "D" 40 "D" 0.7911672 "D" NA "A" NA "A" 2 "D" 3 "D" 52 52 "D" NA "A" "A" 1 2 0 "D" 2 15 "D" 10 "D" NA "A" 1 0 3 1 4 "D" 4 4 2000 "D" 5 "D" 1 2 "D" 1 2 4 NA "A" 14302.5001 0 3250 0 1950 0 1300 0 1300 0 0 0 45 0 5091 0 3213 0 3213 0 2681 0 400 0 132 0 0 0 0 0 0 0 0 0 1652 0 0 0 530 0 0 0 0 0 0 0 897 0 225 0 226 0 0 0 0 0 0 0 226 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1677 0 0 0 0 0 0 0 300 0 0 0 0 0 1377 0 0 0 0 0 0 0 0 0 1086 0 1086 0 0 0 0 0 0 0 594 0 0 0 544 0 50 0 50 0 0 0 60 0 0 0 0 0 0 0 0 0 0 0 300 0 2199.5001 0 0 0 2199.5001 0 1 5 15 0.616713 "D" 14302.5001 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16337.5 0 16337.5 0 7126 0 5248 0 5248 0 0 0 2035 0 0 0 1677 0 0 0 0 0 0 0 0 0 594 0 0 0 0 0 0 0 0 0 0 0 0 0 6 NA "A" "A" "A" "A" 5 NA "A" NA "A" 0.6228089 0 "D" 0 "D" 0 "D" 0 "S49F" 2 2 15 2006 "D" NA "C" NA "A" NA "A" 16000 "D" NA "C" 5 "D" 15000 "D" 1 "D" NA "A" NA "A" 0 "D" 0 "C" NA "A" NA "A" 200000 "D" NA "A" NA "A" 170000 "D" 0 NA "A" NA "A" NA "A" 1000 "D" NA "A" 2000 "D" 2 "D" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" "A" NA "A" NA "A" NA "A" 2 "D" "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" 2 NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" 15593 2 "D" 9 4 NA NA "A" 1 "D" NA "A" 1 "D" NA "A" "A" NA "A" NA "A" NA "A" 9469 6124
1 "D" 80 "D" 77 "D" 1 1 0 0 0 2 "D" 3 "D" 1 1 2 8 12 12 "D" 2 1 0 "D" 41590 "D" 0 "D" 9788.693 0 "D" 0 "D" 0 "D" 38462 0 "D" 0 0 "D" NA "A" NA "A" 0.4386068 "D" 1 "D" 1 "D" NA "A" NA "A" 0 0 "D" NA "A" "A" 1 0 0 "D" 3 NA "A" NA "A" NA "A" 0 2 2 1 1 "D" 1 4 2000 "D" 7 "D" 1 2 "D" 1 2 4 NA "A" 13177 0 1430 0 1300 0 130 0 130 0 0 0 90 0 3413 0 775 0 775 0 0 0 325 0 450 0 0 0 0 0 0 0 0 0 1892 0 418 0 586 0 0 0 0 0 0 0 389 0 499 0 546 0 300 0 300 0 0 0 246 0 200 0 100 0 0 0 0 0 0 0 0 0 100 0 0 0 0 0 0 0 0 0 600 0 0 0 0 0 0 0 600 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3092 0 2517 0 125 0 450 0 0 0 4012 0 0 0 582 0 3430 0 3430 0 0 0 340 0 0 0 0 0 0 0 0 0 0 0 200 0 0 0 0 0 0 0 1 0 6 0.4955614 "D" 13177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13177 0 13177 0 3413 0 775 0 775 0 0 0 0 0 0 0 600 0 0 0 0 0 0 0 0 0 4012 0 0 0 0 0 0 0 0 0 0 0 0 0 3 NA "A" "A" "A" "A" 3 NA "A" NA "A" 0.50337 0 "D" 0 "D" 0 "D" 38462 "S49E" 2 2 12 1975 "D" 0 "D" NA "A" NA "A" 0 "D" NA "A" NA "A" NA "A" 1 "D" NA "A" NA "A" 0 "D" 1 "D" NA "A" NA "A" 175000 "D" NA "A" NA "A" 175000 "D" 0 NA "A" NA "A" NA "A" 30000 "D" NA "A" 30000 "D" 2 "D" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" "A" NA "A" NA "A" NA "A" 2 "D" "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" 2041 "D" NA "A" 1 NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" 0 2 "D" 9 1 NA NA "A" 1 "D" NA "A" 1 "D" NA "A" "A" NA "A" NA "A" NA "A" 0 0
1 "D" 70 "D" NA "A" 0 1 0 0 0 2 "D" 2 "D" 1 1 2 8 14 NA "A" 1 8 0 "D" 22241 "D" 0 "D" 15062.941 0 "D" 0 "D" 0 "D" 21241 0 "D" 0 0 "D" NA "A" NA "A" 0.2694305 "D" 1 "D" NA "A" NA "A" NA "A" 0 NA "A" NA "A" "A" 1 0 0 "D" 0 NA "A" NA "A" NA "A" 0 1 4 1 NA "A" 1 4 2300 "D" 6 "D" 2 NA "A" 1 2 1 NA "A" 7089 0 845 0 650 0 195 0 195 0 0 0 0 0 1758 0 445 0 445 0 0 0 250 0 195 0 0 0 0 0 0 0 0 0 1024 0 138 0 587 0 0 0 0 0 0 0 186 0 113 0 211 0 13.6 0 13.6 0 0 0 197.4 0 78 0 0 0 0 0 0 0 0 0 0 0 78 0 75 0 0 0 0 0 75 0 1170 0 0 0 0 0 0 0 675 0 0 0 0 0 495 0 0 0 0 0 0 0 0 0 1514 0 1154 0 0 0 360 0 0 0 322 0 0 0 322 0 0 0 0 0 0 0 40 0 0 0 0 0 0 0 0 0 0 0 1050 0 315 0 315 0 0 0 1 0 6 0.1814507 "D" 7089 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7089 0 7089 0 1758 0 445 0 445 0 0 0 0 0 0 0 1170 0 0 0 0 0 0 0 0 0 322 0 0 0 0 0 0 0 0 0 0 0 0 0 3 NA "A" "A" "A" "A" 2 NA "A" NA "A" 0.1886463 0 "D" 0 "D" 0 "D" 21241 NA 2 NA 14 1955 "D" 75 "D" NA "A" NA "A" 350 "D" 500 "D" NA "A" NA "A" 2 "D" NA "A" NA "A" 0 "D" 1 "D" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" 0 NA "A" NA "A" NA "A" 1000 "D" NA "A" 4000 "D" 2 "D" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" "A" NA "A" NA "A" NA "A" 2 "D" "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" 2 NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" 275000 "D" NA "A" NA "A" 300000 "D" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" 0 2 "D" 9 3 NA NA "A" 2 "D" NA "A" 1 "D" NA "A" "A" NA "A" NA "A" NA "A" 0 0
1 "D" 51 "D" 48 "D" 1 1 0 0 0 2 "D" 4 "D" 1 1 1 2 15 15 "D" 2 1 0 "D" 123300 "D" 0 "D" 26152.342 9410 "D" 0 "D" 0 "D" 0 123000 "D" 0 0 "D" 60 "D" 45 "D" 0.8082227 "D" NA "A" NA "A" 3 "D" 4 "D" 40 42 "D" NA "A" "A" 1 2 0 "D" 0 2 "D" 2 "D" NA "A" 0 0 5 1 1 "D" 1 2 1400 "D" 7 "D" 1 2 "D" 1 2 2 NA "A" 17507.5001 0 1740 0 1365 0 375 0 375 0 0 0 700 0 7512 0 5895 0 5195 0 970 0 625 0 3600 0 0 0 0 0 0 0 700 0 1380 0 0 0 418 0 0 0 0 0 0 0 630 0 332 0 237 0 0 0 0 0 0 0 237 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1665 0 0 0 0 0 0 0 300 0 0 0 0 0 345 0 0 0 1020 0 1020 0 0 0 1478 0 1278 0 200 0 0 0 0 0 95 0 0 0 45 0 50 0 50 0 0 0 200 0 0 0 0 0 0 0 60 0 60 0 1705 0 2352.5001 0 0 0 2352.5001 0 1 0 46 0.714457 "D" 17507.5001 0 60 0 0 2 1870 0 50 0 50 0 0 0 100 0 700 0 1020 0 0 0 0 0 0 0 0 0 1020 0 1000 0 1000 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19315.5 0 19315.5 0 9320 0 7703 0 7003 0 700 0 1808 0 0 0 1665 0 0 0 0 0 0 0 0 0 95 0 0 0 0 0 0 0 0 0 60 0 0 0 3 NA "A" "A" "A" "A" 5 NA "A" NA "A" 0.7169532 0 "D" 0 "D" 0 "D" 0 NA 2 2 15 2008 "D" 0 "D" NA "A" NA "A" 0 "D" NA "A" NA "A" NA "A" 2 "D" NA "A" NA "A" 0 "D" 1 "D" NA "A" NA "A" 2 "D" NA "A" NA "A" 2 "D" 0 75000 "D" NA "A" 6 "D" NA "C" NA "A" 70000 "D" 2 "D" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" "A" NA "A" NA "A" NA "A" 2 "D" "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" 2 NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" 13250 2 "D" 4 4 NA NA "A" 1 "D" NA "A" 1 "D" NA "A" "A" NA "A" NA "A" NA "A" 13250 0
1 "D" 35 "D" 35 "D" 1 1 0 0 0 1 "D" 1 "D" 1 8 4 2 15 15 "D" 2 1 0 "D" 155010 "D" 19500 "D" 17603.416 11858 "D" 20000 "D" 0 "D" 0 155000 "D" 0 0 "D" 42 "D" 40 "D" 0.8770256 "D" NA "A" NA "A" 1 "D" 1 "D" 52 46 "D" NA "A" "A" 1 2 0 "D" 1 3 "D" 3 "D" NA "A" 0 0 2 1 4 "D" 4 4 NA "A" 3 "D" 1 2 "D" 1 2 1 NA "A" 27472.75 0 5785 0 3445 0 2340 0 2340 0 0 0 0 0 7719 0 6900 0 0 0 0 0 0 0 0 0 6900 0 6900 0 0 0 0 0 605 0 54 0 486 0 0 0 0 0 0 0 0 0 65 0 94 0 0 0 0 0 0 0 94 0 120 0 0 0 0 0 0 0 0 0 0 0 120 0 0 0 0 0 0 0 0 0 97 0 0 0 0 0 0 0 30 0 0 0 22 0 0 0 45 0 0 0 0 0 0 0 416 0 416 0 0 0 0 0 0 0 648 0 0 0 459 0 189 0 189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12807.75 0 0 0 12807.75 0 1 0 6 0.8645187 "D" 27472.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27472.75 0 27472.75 0 7719 0 6900 0 0 0 0 0 0 0 0 0 97 0 0 0 0 0 0 0 0 0 648 0 0 0 0 0 0 0 0 0 0 0 0 0 4 NA "A" "A" "A" "A" 6 NA "A" NA "A" 0.8651097 0 "D" 19726 "D" 0 "D" 0 "S49E" 2 2 15 NA "A" 0 "D" 3 "D" 1500 "D" NA "C" NA "C" 3 "D" 1500 "D" NA "C" NA "A" NA "A" 0 "D" 1 "D" 6 "D" 800000 "D" NA "C" 5 "D" 285000 "D" NA "C" 0 75000 "D" 75000 "D" 6 "D" NA "C" 6 "D" NA "C" 2 "D" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" "A" NA "A" NA "A" NA "A" 2 "D" "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" 2 NA "A" NA "A" NA "A" 280000 "D" NA "A" NA "A" NA "A" 5 "D" NA "C" 6 "D" 800000 "D" NA "C" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" 20419 2 "D" 9 5 NA NA "A" 1 "D" NA "A" 1 "D" NA "A" "A" NA "A" NA "A" NA "A" 15041 5378
1 "D" 57 "D" 58 "D" 1 1 0 0 0 2 "D" 3 "D" 1 1 1 1 13 12 "D" 2 1 0 "D" 493070 "T" 30533 "T" 12575.064 19497 "T" 0 "D" 0 "D" 0 351766 "T" 0 1 "D" 55 "D" NA "A" 0.993529 "T" NA "A" 1 "D" 1 "D" NA "A" 52 0 "D" NA "A" "A" 1 1 0 "D" 0 3 "D" NA "A" NA "A" 0 0 2 1 1 "D" 1 2 3000 "D" 7 "D" 1 2 "D" 1 2 1 NA "A" 45744.8476 0 6250 0 2750 0 3500 0 3500 0 0 0 1650 0 18120 0 13005 0 9505 0 1665 0 2000 0 5840 0 0 0 0 0 0 0 3500 0 3165 0 0 0 1850 0 0 0 0 0 0 0 675 0 640 0 1950 0 1620 0 1620 0 0 0 330 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 0 0 0 0 0 100 0 3969 0 0 0 0 0 0 0 600 0 0 0 400 0 525 0 544 0 1900 0 1900 0 0 0 1412 0 1200 0 62 0 150 0 0 0 2350 0 1700 0 650 0 0 0 0 0 0 0 500 0 60 0 0 0 0 0 0 0 0 0 0 0 11333.8476 0 0 0 11333.8476 0 1 0 29 0.9664736 "D" 45744.8476 0 0 0 0 1 7100 0 1050 0 900 0 150 0 450 0 3500 0 1900 0 0 0 0 0 0 0 0 0 1900 0 1600 0 1600 0 0 0 300 0 200 0 200 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 46821.848 0 46821.848 0 19197 0 14082 0 10582 0 3500 0 1077 0 0 0 3969 0 0 0 0 0 0 0 0 0 2350 0 0 0 0 0 0 0 0 0 0 0 0 0 3 NA "A" "A" "A" "A" 6 NA "A" NA "A" 0.9667237 0 "D" 0 "D" 0 "D" 0 "S24B" 2 2 13 1970 "D" 0 "D" NA "A" NA "A" 0 "D" NA "A" NA "A" NA "A" 2 "D" NA "A" NA "A" 0 "D" 1 "T" 6 "D" 800000 "D" NA "C" 6 "D" 790000 "D" NA "C" 0 NA "A" NA "A" NA "A" 100000 "D" NA "A" 100000 "D" 2 "D" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" "A" NA "A" NA "A" NA "A" 2 "D" "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" 2 NA "A" NA "A" NA "A" 855000 "D" NA "A" NA "A" NA "A" 6 "D" NA "C" 6 "D" 800000 "D" NA "C" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" NA "A" 86332 2 "D" 4 3 700 NA "A" 1 "D" NA "A" 1 "D" NA "A" "A" NA "A" NA "A" NA "A" 68102 17530
