    Rank Group    Score       Missing     Variable
    1180  A     3.129E+00          88     PARL
    1181  A     3.129E+00          88     CRYGS
    1182  A     3.127E+00          88     DNAJC10
    1183  A     3.126E+00          88     GPR174
    1184  A     3.117E+00          88     ZNF431
    1185  A     3.115E+00          88     MRPL21
    1186  A     3.115E+00          88     PLEKHG5
    1187  A     3.114E+00          88     MFN1
    1188  A     3.113E+00          88     ACOT9
    1189  A     3.113E+00          88     RING1
    1190  A     3.113E+00          88     WTIP
    1191  A     3.113E+00          88     TINF2
    1192  A     3.113E+00          88     MAP1LC3A
    1193  A     3.113E+00          88     ZCCHC7
    1194  A     3.109E+00          88     OR13D1
    1195  A     3.108E+00         522     TUMOR_MOLECULAR_SUBTYPE
    1196  A     3.107E+00          88     NDRG2
    1197  A     3.107E+00          88     NIF3L1
    1198  A     3.107E+00          88     LAMTOR1
    1199  A     3.106E+00          88     ZNF776
    1200  A     3.106E+00          88     BPIFB1
    1201  A     3.104E+00          88     DBF4
    1202  A     3.104E+00          88     HOXB2
    1203  A     3.104E+00          88     GPR26
    1204  A     3.103E+00          88     MAGEA3
    1205  A     3.102E+00          88     RSU1
    1206  A     3.102E+00          88     RPS5
    1207  A     3.101E+00          88     ACRV1
    1208  A     3.098E+00          88     KIAA1407
    1209  A     3.097E+00          88     ZMYND10
    1210  A     3.097E+00          88     PLAA
    1211  A     3.097E+00          88     MRPS33
    1212  A     3.097E+00          88     KRT83
    1213  A     3.097E+00          88     WNT9B
    1214  A     3.096E+00          88     ZNF257
    1215  A     3.096E+00          88     KIN
    1216  A     3.096E+00          88     SDE2
    1217  A     3.096E+00          88     PDCD10
    1218  A     3.096E+00          88     PRPSAP2
    1219  A     3.096E+00          88     TBC1D19
    1220  A     3.096E+00          88     TBC1D17
    1221  A     3.096E+00          88     NMU
    1222  A     3.096E+00          88     CASP8
    1223  A     3.096E+00          88     GZMB
    1224  A     3.096E+00          88     GOLM1
    1225  A     3.096E+00          88     CLDN12
    1226  A     3.096E+00          88     CCDC87
    1227  A     3.096E+00          88     SRI
    1228  A     3.093E+00          88     GPN3
    1229  A     3.093E+00          88     CRMP1
    1230  A     3.093E+00          88     ALOX15B
    1231  A     3.093E+00          88     OR2A5
    1232  A     3.093E+00          88     FAM168A
    1233  A     3.093E+00          88     RNF185
    1234  A     3.093E+00          88     CD33
    1235  A     3.093E+00          88     CHN1
    1236  A     3.093E+00          88     RTN4R
    1237  A     3.093E+00          88     FZD7
    1238  A     3.093E+00          88     B3GNT4
    1239  A     3.093E+00          88     CKB
    1240  A     3.092E+00          88     WDR11
    1241  A     3.091E+00          88     SOAT2
    1242  A     3.089E+00          88     FAM83C
    1243  A     3.089E+00          88     GALNT18
    1244  A     3.087E+00          88     CCDC90B
    1245  A     3.086E+00          88     PCED1A
    1246  A     3.085E+00          88     AOC1
    1247  A     3.085E+00          88     PPIL3
    1248  A     3.083E+00          88     HSPD1
    1249  A     3.083E+00          88     AAGAB
    1250  A     3.081E+00          88     SECISBP2
    1251  A     3.079E+00          88     C19orf26
    1252  A     3.078E+00          88     SLC9A2
    1253  A     3.078E+00          88     RBM6
    1254  A     3.076E+00          88     MAML2
    1255  A     3.076E+00          88     RSPH1
    1256  A     3.076E+00          88     CHRNA9
    1257  A     3.075E+00          88     ABT1
    1258  A     3.074E+00          88     MYBL2
    1259  A     3.065E+00          88     ATG9A
    1260  A     3.062E+00          88     OR2AE1
    1261  A     3.060E+00          88     ACTR5
    1262  A     3.052E+00          88     ITIH4
    1263  A     3.052E+00          88     DOK7
    1264  A     3.051E+00          88     MASP1
    1265  A     3.050E+00          88     DIS3L2
    1266  A     3.049E+00          88     ARL14
    1267  A     3.048E+00          88     KRT73
    1268  A     3.047E+00          88     OR13J1
    1269  A     3.047E+00          88     VWA5A
    1270  A     3.044E+00          88     CXorf67
    1271  A     3.044E+00          88     INCENP
    1272  A     3.044E+00          88     ORMDL2
    1273  A     3.044E+00          88     RTDR1
    1274  A     3.044E+00          88     MAGT1
    1275  A     3.044E+00          88     TMCC1
    1276  A     3.044E+00          88     TAS2R39
    1277  A     3.044E+00          88     RNASE6
    1278  A     3.044E+00          88     FAM122A
    1279  A     3.044E+00          88     UBAP1
    1280  A     3.044E+00          88     ACKR2
    1281  A     3.044E+00          88     EMC9
    1282  A     3.044E+00          88     PELI1
    1283  A     3.044E+00          88     G2E3
    1284  A     3.041E+00          88     AASDH
    1285  A     3.039E+00          88     CILP
    1286  A     3.039E+00          88     UBAP2
    1287  A     3.037E+00          88     CXorf58
    1288  A     3.033E+00          88     SF3A1
    1289  A     3.032E+00          88     CERKL
    1290  A     3.029E+00          88     FZD9
    1291  A     3.026E+00          88     MCM2
    1292  A     3.026E+00          88     LAMP2
    1293  A     3.026E+00          88     CECR1
    1294  A     3.026E+00          88     MRPS9
    1295  A     3.026E+00          88     XRCC1
    1296  A     3.024E+00          88     MUC3A
    1297  A     3.024E+00          88     AEBP1
    1298  A     3.020E+00          88     STK36
    1299  A     3.011E+00          88     MRAS
    1300  A     3.008E+00          88     RSPH6A
    1301  A     3.006E+00          88     KRTAP19.4
    1302  A     3.001E+00          88     OR13C9
    1303  A     3.000E+00          88     MTA1
    1304  A     3.000E+00          88     TMEM132E
    1305  A     2.999E+00          88     VPS37C
    1306  A     2.999E+00          88     TMEM177
    1307  A     2.997E+00          88     LTBP3
    1308  A     2.996E+00          88     SLC15A4
    1309  A     2.994E+00          88     SAFB
    1310  A     2.989E+00          88     RBM44
    1311  A     2.987E+00          88     CLCN4
    1312  A     2.982E+00          88     TNS3
    1313  A     2.976E+00          88     NCKAP1L
    1314  A     2.969E+00          88     TICAM1
    1315  A     2.966E+00          88     FRMD3
    1316  A     2.964E+00          88     VDR
    1317  A     2.964E+00          88     NAT6
    1318  A     2.964E+00          88     CDON
    1319  A     2.964E+00          88     HAPLN4
    1320  A     2.964E+00          88     INPP5A
    1321  A     2.964E+00          88     CDK5
    1322  A     2.964E+00          88     TAF6L
    1323  A     2.964E+00          88     FLCN
    1324  A     2.964E+00          88     C17orf59
    1325  A     2.964E+00          88     MMP11
    1326  A     2.964E+00          88     REEP6
    1327  A     2.964E+00          88     RNF169
    1328  A     2.964E+00          88     COPG1
    1329  A     2.963E+00          88     CCDC43
    1330  A     2.962E+00          88     OR4K1
    1331  A     2.960E+00          88     WBP1
    1332  A     2.956E+00          88     ZDHHC9
    1333  A     2.956E+00          88     ZNF425
    1334  A     2.954E+00          88     TAS1R1
    1335  A     2.954E+00          88     ANKRD44
    1336  A     2.948E+00          88     AKR1B15
    1337  A     2.941E+00          88     OR2A12
    1338  A     2.937E+00          88     PGM5
    1339  A     2.936E+00          88     JAKMIP3
    1340  A     2.933E+00          88     PAX1
    1341  A     2.932E+00          88     SEL1L3
    1342  A     2.931E+00          88     UGT1A7
    1343  A     2.930E+00          88     FAM133A
    1344  A     2.926E+00          88     FAM175B
    1345  A     2.918E+00          88     LEPREL1
    1346  A     2.916E+00          88     NLRP4
    1347  A     2.916E+00          88     ZNF571
    1348  A     2.913E+00          88     CPXCR1
    1349  A     2.913E+00          88     CCNI
    1350  A     2.911E+00          88     ISM1
    1351  A     2.910E+00          88     HOXB3
    1352  A     2.910E+00          88     ZBTB21
    1353  A     2.909E+00          88     MTHFR
    1354  A     2.908E+00          88     AIP
    1355  A     2.893E+00          88     SFMBT1
    1356  A     2.890E+00          88     DDX58
    1357  A     2.889E+00          88     PRAME
    1358  A     2.886E+00          88     PPP1R16B
    1359  A     2.885E+00          88     TMEM161A
    1360  A     2.882E+00           0     CANCER_TYPE_DETAILED
    1361  A     2.882E+00           0     DISEASE_TYPE
    1362  A     2.882E+00           0     ONCOTREE_CODE
    1363  A     2.875E+00          88     RIN2
    1364  A     2.873E+00          88     SEPTIN10
    1365  A     2.871E+00          88     PHEX
    1366  A     2.868E+00          88     HRH1
    1367  A     2.863E+00          88     RGL1
    1368  A     2.863E+00          88     RDH5
    1369  A     2.863E+00          88     TMUB1
    1370  A     2.863E+00          88     YEATS4
    1371  A     2.863E+00          88     RNFT2
    1372  A     2.863E+00          88     PPP2R2B
    1373  A     2.863E+00          88     ATF1
    1374  A     2.863E+00          88     AKR1D1
    1375  A     2.863E+00          88     DEFB129
    1376  A     2.863E+00          88     SF3A2
    1377  A     2.863E+00          88     SLC20A1
    1378  A     2.863E+00          88     HM13
    1379  A     2.863E+00          88     ZNF225
    1380  A     2.863E+00          88     CCDC42
    1381  A     2.863E+00          88     FRMD8
    1382  A     2.863E+00          88     CLRN1
    1383  A     2.863E+00          88     KIR3DL2
    1384  A     2.863E+00          88     SLC25A26
    1385  A     2.862E+00          88     PAX8
    1386  A     2.862E+00          88     VN1R2
    1387  A     2.858E+00          88     LRRN3
    1388  A     2.857E+00          88     PAX5
    1389  A     2.857E+00          88     TMSB15A
    1390  A     2.857E+00          88     HSPB8
    1391  A     2.857E+00          88     RBP1
    1392  A     2.857E+00          88     ZNF280A
    1393  A     2.857E+00          88     POU6F1
    1394  A     2.857E+00          88     GFAP
    1395  A     2.857E+00          88     PDIA4
    1396  A     2.857E+00          88     EID3
    1397  A     2.857E+00          88     SLC25A53
    1398  A     2.857E+00          88     MED17
    1399  A     2.857E+00          88     HGFAC
    1400  A     2.857E+00          88     HIGD1A
    1401  A     2.857E+00          88     FGL2
    1402  A     2.854E+00          88     SDF4
    1403  A     2.854E+00          88     RAB4A
    1404  A     2.854E+00          88     SLC44A4
    1405  A     2.850E+00          88     LBP
    1406  A     2.850E+00          88     STK11IP
    1407  A     2.848E+00          88     ALOXE3
    1408  A     2.848E+00          88     ENO1
    1409  A     2.847E+00          88     KRT82
    1410  A     2.847E+00          88     HEPH
    1411  A     2.847E+00          88     TMPRSS9
    1412  A     2.847E+00          88     ANGPTL1
    1413  A     2.846E+00          88     C10ORF68
    1414  A     2.844E+00          88     ZNF708
    1415  A     2.844E+00          88     KSR1
    1416  A     2.844E+00          88     B3GAT3
    1417  A     2.844E+00          88     VWA1
    1418  A     2.844E+00          88     HPSE
    1419  A     2.844E+00          88     MAP3K12
    1420  A     2.843E+00          88     PIGT
    1421  A     2.843E+00          88     HOXD11
    1422  A     2.843E+00          88     GNB2
    1423  A     2.843E+00          88     STARD3NL
    1424  A     2.843E+00          88     EHD4
    1425  A     2.842E+00          88     ACN9
    1426  A     2.842E+00          88     FICD
    1427  A     2.840E+00          88     TCF12
    1428  A     2.839E+00          88     KRTAP19.5
    1429  A     2.839E+00          88     VWC2
    1430  A     2.839E+00          88     PLEKHA6
    1431  A     2.838E+00          88     FAM127C
    1432  A     2.838E+00          88     IDH3G
    1433  A     2.838E+00          88     FCHSD1
    1434  A     2.838E+00          88     HDAC8
    1435  A     2.838E+00          88     ADIPOR1
    1436  A     2.838E+00          88     PCDHGA7
    1437  A     2.837E+00          88     FAM76B
    1438  A     2.836E+00          88     HSPA1L
    1439  A     2.834E+00          88     TTLL9
    1440  A     2.834E+00          88     KRTAP12.4
    1441  A     2.834E+00          88     METTL20
    1442  A     2.834E+00          88     DHX57
    1443  A     2.834E+00          88     RYK
    1444  A     2.833E+00          88     C9orf170
    1445  A     2.833E+00          88     LYPD6
    1446  A     2.833E+00          88     BMF
    1447  A     2.832E+00          88     C1orf27
    1448  A     2.832E+00          88     TEX9
    1449  A     2.832E+00          88     FBXL13
    1450  A     2.832E+00          88     TBX21
    1451  A     2.830E+00          88     TCN2
    1452  A     2.829E+00          88     SYTL2
    1453  A     2.829E+00          88     CYLC2
    1454  A     2.829E+00          88     BTC
    1455  A     2.828E+00          88     UBE2E3
    1456  A     2.828E+00          88     FNDC9
    1457  A     2.828E+00          88     SERPINA12
    1458  A     2.828E+00          88     C20orf141
    1459  A     2.828E+00          88     ZXDC
    1460  A     2.827E+00          88     GNAI2
    1461  A     2.827E+00          88     PAPL
    1462  A     2.827E+00          88     OR6C6
    1463  A     2.827E+00          88     ZNF527
    1464  A     2.824E+00          88     ARHGEF35
    1465  A     2.822E+00          88     STK32B
    1466  A     2.822E+00          88     C21orf2
    1467  A     2.821E+00          88     CNTNAP3
    1468  A     2.820E+00          88     TMEM259
    1469  A     2.820E+00          88     CCNY
    1470  A     2.820E+00          88     IGFBP3
    1471  A     2.820E+00          88     PLCD3
    1472  A     2.820E+00          88     ZNF664
    1473  A     2.819E+00          88     DUSP15
    1474  A     2.818E+00          88     STC2
    1475  A     2.818E+00          88     CIDEB
    1476  A     2.818E+00          88     CCDC13
    1477  A     2.818E+00          88     PLIN5
    1478  A     2.818E+00          88     PBDC1
    1479  A     2.817E+00          88     AKR1B1
    1480  A     2.817E+00          88     MFSD4
    1481  A     2.815E+00          88     CORO1B
    1482  A     2.815E+00          88     RHOU
    1483  A     2.814E+00          88     ENTPD2
    1484  A     2.814E+00          88     CISH
    1485  A     2.814E+00          88     RFC4
    1486  A     2.814E+00          88     NLGN4X
    1487  A     2.814E+00          88     TPST2
    1488  A     2.814E+00          88     MAMLD1
    1489  A     2.813E+00          88     RGS21
    1490  A     2.811E+00          88     STK24
    1491  A     2.810E+00          88     PRR23B
    1492  A     2.810E+00          88     CITED1
    1493  A     2.810E+00          88     ADAM11
    1494  A     2.810E+00          88     MORN3
    1495  A     2.810E+00          88     MRGPRF
    1496  A     2.810E+00          88     PFKL
    1497  A     2.810E+00          88     CHST15
    1498  A     2.810E+00          88     CKAP4
    1499  A     2.810E+00          88     CCNG2
    1500  A     2.810E+00          88     MLF1
    1501  A     2.810E+00          88     RAD23B
    1502  A     2.810E+00          88     ZNF419
    1503  A     2.810E+00          88     ALAS1
    1504  A     2.810E+00          88     BCL6
    1505  A     2.810E+00          88     GLCE
    1506  A     2.810E+00          88     MED16
    1507  A     2.810E+00          88     DAZAP2
    1508  A     2.810E+00          88     MUCL1
    1509  A     2.810E+00          88     LRRC3
    1510  A     2.810E+00          88     FAM65B
    1511  A     2.810E+00          88     BAG3
    1512  A     2.810E+00          88     PCBP4
    1513  A     2.810E+00          88     AURKB
    1514  A     2.810E+00          88     GALT
    1515  A     2.810E+00          88     OR7E24
    1516  A     2.810E+00          88     IRS2
    1517  A     2.810E+00          88     WRB
    1518  A     2.810E+00          88     GMPPA
    1519  A     2.810E+00          88     ZC3H10
    1520  A     2.810E+00          88     NUCKS1
    1521  A     2.810E+00          88     CYP27B1
    1522  A     2.810E+00          88     EML3
    1523  A     2.810E+00          88     DIRC1
    1524  A     2.810E+00          88     IQCF3
    1525  A     2.809E+00          88     NEU4
    1526  A     2.809E+00          88     RAD51
    1527  A     2.808E+00          88     CHGB
    1528  A     2.807E+00          88     PRKCI
    1529  A     2.807E+00          88     LPIN3
    1530  A     2.806E+00          88     ARSE
    1531  A     2.806E+00          88     GJC3
    1532  A     2.806E+00          88     MMP19
    1533  A     2.806E+00          88     LZIC
    1534  A     2.802E+00          88     TTPAL
    1535  A     2.801E+00          88     PDE2A
    1536  A     2.800E+00          88     GPR25
    1537  A     2.800E+00          88     RNF112
    1538  A     2.800E+00          88     SIRT2
    1539  A     2.800E+00          88     GNE
    1540  A     2.800E+00          88     CCDC160
    1541  A     2.796E+00          88     C11orf84
    1542  A     2.793E+00          88     ADAT3
    1543  A     2.792E+00          88     ABLIM2
    1544  A     2.792E+00          88     RRP1B
    1545  A     2.792E+00          88     KLK14
    1546  A     2.788E+00          88     NR1D2
    1547  A     2.788E+00          88     MAP2K4
    1548  A     2.786E+00          88     PRSS50
    1549  A     2.786E+00          88     BTN1A1
    1550  A     2.786E+00          88     ZNF287
    1551  A     2.786E+00          88     ARPC1A
    1552  A     2.786E+00          88     ZNF444
    1553  A     2.786E+00          88     EFNA2
    1554  A     2.786E+00          88     NFKBIL1
    1555  A     2.786E+00          88     MRPS24
    1556  A     2.786E+00          88     FAM53B
    1557  A     2.786E+00          88     IL31
    1558  A     2.786E+00          88     TMEM165
    1559  A     2.786E+00          88     MXRA8
    1560  A     2.786E+00          88     CD72
    1561  A     2.786E+00          88     FAM163A
    1562  A     2.786E+00          88     C12orf76
    1563  A     2.786E+00          88     INHBB
    1564  A     2.786E+00          88     FAM9A
    1565  A     2.786E+00          88     RNF14
    1566  A     2.785E+00          88     RHPN2
    1567  A     2.783E+00          88     SLC25A29
    1568  A     2.783E+00          88     EMCN
    1569  A     2.783E+00          88     NLGN4Y
    1570  A     2.783E+00          88     FBXL20
    1571  A     2.782E+00          88     RAB40A
    1572  A     2.782E+00          88     FADD
    1573  A     2.782E+00          88     SPINK7
    1574  A     2.782E+00          88     IL18RAP
    1575  A     2.782E+00          88     LEFTY2
    1576  A     2.782E+00          88     ING1
    1577  A     2.782E+00          88     UBE2A
    1578  A     2.782E+00          88     TIFA
    1579  A     2.782E+00          88     RASGEF1B
    1580  A     2.782E+00          88     EXOSC3
    1581  A     2.781E+00          88     PGAM5
    1582  A     2.780E+00          88     TXLNG
    1583  A     2.780E+00          88     LILRB3
    1584  A     2.780E+00          88     RNF207
    1585  A     2.780E+00          88     ACADSB
    1586  A     2.780E+00          88     NUDT14
    1587  A     2.780E+00          88     GRAMD2
    1588  A     2.780E+00          88     C9orf153
    1589  A     2.780E+00          88     DDIT3
    1590  A     2.780E+00          88     FOXN2
    1591  A     2.780E+00          88     PCDP1
    1592  A     2.780E+00          88     BBS10
    1593  A     2.780E+00          88     ZNF227
    1594  A     2.780E+00          88     FDCSP
    1595  A     2.780E+00          88     PTHLH
    1596  A     2.780E+00          88     GDA
    1597  A     2.778E+00          88     STARD3
    1598  A     2.778E+00          88     PCOLCE
    1599  A     2.778E+00          88     ZNF45
    1600  A     2.778E+00          88     UBASH3B
    1601  A     2.777E+00          88     RRAS
    1602  A     2.777E+00          88     KPNB1
    1603  A     2.776E+00          88     OR2S2
    1604  A     2.774E+00          88     B3GNT2
    1605  A     2.774E+00          88     NRSN1
    1606  A     2.773E+00          88     WDR62
    1607  A     2.773E+00          88     MAGEA6
    1608  A     2.773E+00          88     PNMA3
    1609  A     2.773E+00          88     SRPK3
    1610  A     2.773E+00          88     PROS1
    1611  A     2.772E+00          88     C12orf71
    1612  A     2.771E+00          88     NONO
    1613  A     2.770E+00          88     MKRN1
    1614  A     2.770E+00          88     CHIC2
    1615  A     2.770E+00          88     IKZF5
    1616  A     2.770E+00          88     NUP98
    1617  A     2.770E+00          88     ZNF549
    1618  A     2.770E+00          88     OR13H1
    1619  A     2.770E+00          88     LINGO3
    1620  A     2.770E+00          88     BCL2L11
    1621  A     2.770E+00          88     MTERFD3
    1622  A     2.770E+00          88     CLDN14
    1623  A     2.770E+00          88     GNA15
    1624  A     2.770E+00          88     NFS1
    1625  A     2.767E+00          88     ETFB
    1626  A     2.767E+00          88     ENDOU
    1627  A     2.767E+00          88     AACS
    1628  A     2.767E+00          88     TMPO
    1629  A     2.767E+00          88     VN1R1
    1630  A     2.767E+00          88     FAR1
    1631  A     2.767E+00          88     HCST
    1632  A     2.767E+00          88     BUD31
    1633  A     2.767E+00          88     CST11
    1634  A     2.767E+00          88     NRL
    1635  A     2.767E+00          88     CHST2
    1636  A     2.767E+00          88     GABRG2
    1637  A     2.767E+00          88     RBAK.RBAKDN
    1638  A     2.767E+00          88     RNF41
    1639  A     2.766E+00          88     SLC2A2
    1640  A     2.762E+00          88     C11orf80
    1641  A     2.760E+00          88     IFLTD1
    1642  A     2.758E+00          88     CACNG6
    1643  A     2.758E+00          88     RPL39
    1644  A     2.758E+00          88     UGT2B28
    1645  A     2.758E+00          88     FUT7
    1646  A     2.758E+00          88     LIN7A
    1647  A     2.758E+00          88     C3orf72
    1648  A     2.757E+00          88     TXNDC8
    1649  A     2.757E+00          88     PCDHGA8
    1650  A     2.757E+00          88     C12orf74
    1651  A     2.757E+00          88     TMEM139
    1652  A     2.757E+00          88     RAPGEFL1
    1653  A     2.755E+00          88     CHAF1A
    1654  A     2.755E+00          88     PIP4K2C
    1655  A     2.755E+00          88     SACM1L
    1656  A     2.755E+00          88     STX19
    1657  A     2.753E+00          88     KRTAP13.4
    1658  A     2.753E+00          88     ZNF30
    1659  A     2.753E+00          88     TLX3
    1660  A     2.752E+00          88     MEF2B
    1661  A     2.752E+00          88     RELL1
    1662  A     2.751E+00          88     PLBD2
    1663  A     2.750E+00          88     OXA1L
    1664  A     2.749E+00          88     CPSF6
    1665  A     2.748E+00          88     ZCCHC13
    1666  A     2.748E+00          88     FUT3
    1667  A     2.748E+00          88     ARSA
    1668  A     2.747E+00          88     SLC37A3
    1669  A     2.744E+00          88     TPX2
    1670  A     2.744E+00          88     MFAP4
    1671  A     2.744E+00          88     SLC6A8
    1672  A     2.744E+00          88     IFNAR1
    1673  A     2.744E+00          88     POTEF
    1674  A     2.744E+00          88     SLC30A10
    1675  A     2.743E+00          88     EPHX1
    1676  A     2.743E+00          88     ERCC2
    1677  A     2.743E+00          88     ANP32D
    1678  A     2.740E+00          88     SLC26A4
    1679  A     2.740E+00          88     EMC10
    1680  A     2.740E+00          88     AWAT2
    1681  A     2.738E+00          88     MX2
    1682  A     2.738E+00          88     NHEJ1
    1683  A     2.738E+00          88     SLC22A14
    1684  A     2.738E+00          88     OAT
    1685  A     2.738E+00          88     CLEC4M
    1686  A     2.738E+00          88     TMEM252
    1687  A     2.738E+00          88     KRTAP5.10
    1688  A     2.738E+00          88     PLEKHB1
    1689  A     2.738E+00          88     ZNF579
    1690  A     2.738E+00          88     SOWAHB
    1691  A     2.738E+00          88     ZNF777
    1692  A     2.737E+00          88     FAM175A
    1693  A     2.737E+00          88     PHTF2
    1694  A     2.737E+00          88     ARPC3
    1695  A     2.737E+00          88     ACY1
    1696  A     2.737E+00          88     SPINK14
    1697  A     2.735E+00          88     SART1
    1698  A     2.735E+00          88     KRTAP20.2
    1699  A     2.735E+00          88     CREB3L3
    1700  A     2.735E+00          88     PSG9
    1701  A     2.734E+00          88     RIBC1
    1702  A     2.734E+00          88     TKT
    1703  A     2.733E+00          88     DSPP
    1704  A     2.733E+00          88     CST9L
    1705  A     2.733E+00          88     VSIG2
    1706  A     2.733E+00          88     CLDN1
    1707  A     2.733E+00          88     HSD17B6
    1708  A     2.733E+00          88     ATP2B3
    1709  A     2.729E+00          88     SIPA1
    1710  A     2.728E+00          88     PKNOX1
    1711  A     2.727E+00          88     HOXD9
    1712  A     2.727E+00          88     SRRM3
    1713  A     2.725E+00          88     CDK17
    1714  A     2.724E+00          88     DHRSX
    1715  A     2.722E+00          88     SCRT2
    1716  A     2.722E+00          88     FAXDC2
    1717  A     2.722E+00          88     TESC
    1718  A     2.721E+00          88     LAMP1
    1719  A     2.720E+00          88     METTL17
    1720  A     2.719E+00          88     LRRIQ4
    1721  A     2.718E+00          88     MTMR8
    1722  A     2.716E+00          88     ST5
    1723  A     2.716E+00          88     SOX1
    1724  A     2.716E+00          88     PHOX2B
    1725  A     2.716E+00          88     BEX1
    1726  A     2.716E+00          88     PABPN1
    1727  A     2.716E+00          88     EML2
    1728  A     2.716E+00          88     GSPT2
    1729  A     2.716E+00          88     ZNF576
    1730  A     2.716E+00          88     FBXL12
    1731  A     2.716E+00          88     C3orf70
    1732  A     2.716E+00          88     SPRED1
    1733  A     2.716E+00          88     NR4A3
    1734  A     2.716E+00          88     RUNX1
    1735  A     2.714E+00          88     CCDC37
    1736  A     2.714E+00          88     FSTL3
    1737  A     2.712E+00          88     BAG1
    1738  A     2.710E+00          88     ZC4H2
    1739  A     2.709E+00          88     SYT12
    1740  A     2.709E+00          88     GLTP
    1741  A     2.706E+00          88     IKZF4
    1742  A     2.705E+00          88     PRICKLE1
    1743  A     2.703E+00          88     NUDT10
    1744  A     2.703E+00          88     NUDT9
    1745  A     2.703E+00          88     PKP2
    1746  A     2.701E+00          88     CTBP1
    1747  A     2.697E+00          88     ZP1
    1748  A     2.694E+00          88     CDK5R2
    1749  A     2.691E+00          88     AKAP14
    1750  A     2.691E+00          88     LAMTOR3
    1751  A     2.691E+00          88     OR8B4
    1752  A     2.691E+00          88     PAK1
    1753  A     2.690E+00          88     DNAAF3
    1754  A     2.681E+00          88     GDF11
    1755  A     2.681E+00          88     THRA
    1756  A     2.681E+00          88     PISD
    1757  A     2.679E+00          88     BCL2L12
    1758  A     2.679E+00          88     SNTA1
    1759  A     2.659E+00          88     NPAS4
    1760  A     2.656E+00          88     SMYD1
    1761  A     2.645E+00          88     GCC2
    1762  A     2.643E+00          88     SUPT5H
    1763  A     2.638E+00          88     CGGBP1
    1764  A     2.637E+00          88     WDR37
    1765  A     2.622E+00          88     RBM41
    1766  A     2.622E+00          88     TRIM71
    1767  A     2.621E+00          88     MOSPD2
    1768  A     2.620E+00          88     RASA2
    1769  A     2.620E+00          88     ARHGAP15
    1770  A     2.617E+00          88     CALCR
    1771  A     2.615E+00          88     ZFYVE28
    1772  A     2.614E+00          88     OXGR1
    1773  A     2.612E+00          88     CDC42BPB
    1774  A     2.608E+00          88     PLP1
    1775  A     2.608E+00          88     KIF19
    1776  A     2.606E+00          88     SPP2
    1777  A     2.606E+00          88     PMP22
    1778  A     2.606E+00          88     ARL10
    1779  A     2.602E+00          88     TSC22D4
    1780  A     2.601E+00          88     AKAP17A
    1781  A     2.598E+00          88     BAHD1
    1782  A     2.598E+00          88     KIF3B
    1783  A     2.597E+00          88     KLHL15
    1784  A     2.596E+00          88     BHLHE41
    1785  A     2.591E+00          88     PIP5K1B
    1786  A     2.589E+00          88     SLC36A4
    1787  A     2.587E+00          88     PITPNM1
    1788  A     2.585E+00          88     IP6K2
    1789  A     2.584E+00          88     ZNF792
    1790  A     2.583E+00          88     SOX9
    1791  A     2.579E+00          88     PCYOX1L
    1792  A     2.578E+00          88     LONRF3
    1793  A     2.575E+00          88     CYP3A7
    1794  A     2.573E+00          88     REV1
    1795  A     2.573E+00          88     IRAK4
    1796  A     2.570E+00          88     ZSCAN25
    1797  A     2.566E+00          88     DHX30
    1798  A     2.566E+00          88     ABLIM1
    1799  A     2.565E+00          88     POU1F1
    1800  A     2.565E+00          88     C17orf80
    1801  A     2.564E+00           0     PRIOR_TREATMENT_CATEGORY
    1802  A     2.564E+00          88     ABHD17B
    1803  A     2.564E+00          88     NDUFS8
    1804  A     2.561E+00          88     DENND1B
    1805  A     2.559E+00          88     AAR2
    1806  A     2.558E+00          88     RFT1
    1807  A     2.553E+00          88     AMER3
    1808  A     2.552E+00          88     HIST1H2BJ
    1809  A     2.551E+00          88     IRAK2
    1810  A     2.550E+00          88     KLHL35
    1811  A     2.549E+00          88     ZNF221
    1812  A     2.548E+00          88     FOXR2
    1813  A     2.546E+00          88     MAFB
    1814  A     2.543E+00          88     SULT1C3
    1815  A     2.543E+00          88     VSTM2L
    1816  A     2.539E+00          88     PLP2
    1817  A     2.539E+00          88     FEV
    1818  A     2.539E+00          88     ALG10B
    1819  A     2.539E+00          88     ASCL4
    1820  A     2.539E+00          88     UBQLN1
    1821  A     2.539E+00          88     ABCG1
    1822  A     2.537E+00          88     IHH
    1823  A     2.537E+00          88     ZFP28
    1824  A     2.536E+00          88     ARID3A
    1825  A     2.536E+00          88     CCDC149
    1826  A     2.536E+00          88     PPP1CA
    1827  A     2.536E+00          88     ZNF626
    1828  A     2.536E+00          88     BCKDHA
    1829  A     2.536E+00          88     TMEM5
    1830  A     2.533E+00          88     ARHGEF26
    1831  A     2.531E+00          88     SPATA5
    1832  A     2.530E+00          88     NUDT5
    1833  A     2.529E+00          88     ZC3H11A
    1834  A     2.527E+00          88     INPP5J
    1835  A     2.527E+00          88     PEX26
    1836  A     2.527E+00          88     SDHAF2
    1837  A     2.526E+00          88     RAB11B
    1838  A     2.526E+00          88     DCLRE1C
    1839  A     2.526E+00          88     FAM186B
    1840  A     2.526E+00          88     SLC3A2
    1841  A     2.526E+00          88     SLC2A11
    1842  A     2.526E+00          88     ATP5O
    1843  A     2.526E+00          88     LRRN4
    1844  A     2.526E+00          88     EBF3
