    Rank Group    Score       Missing     Variable
    1028  F     4.155E-07           0     CYP2A7
    1029  F     4.150E-07           0     CCR8
    1030  F     4.147E-07           0     NEO1
    1031  F     4.145E-07           0     OR7G1
    1032  F     4.144E-07           0     BRAP
    1033  F     4.144E-07           0     OR6T1
    1034  F     4.140E-07           0     RBM6
    1035  F     4.140E-07           0     ZNF582
    1036  F     4.139E-07           0     EDEM3
    1037  F     4.138E-07           0     S1PR3
    1038  F     4.137E-07           0     CCDC62
    1039  F     4.137E-07           0     UGT2B10
    1040  F     4.133E-07           0     SLCO1B7
    1041  F     4.131E-07           0     LGI2
    1042  F     4.131E-07           0     PDS5A
    1043  F     4.131E-07           0     MB21D2
    1044  F     4.126E-07           0     GNAQ
    1045  F     4.121E-07           0     LZTR1
    1046  F     4.115E-07           0     HEPHL1
    1047  F     4.114E-07           0     AGPAT9
    1048  F     4.111E-07           0     UBC
    1049  F     4.111E-07           0     CCR3
    1050  F     4.105E-07           0     TRPV4
    1051  F     4.104E-07           0     PACS2
    1052  F     4.099E-07           0     PPM1H
    1053  F     4.098E-07           0     CD22
    1054  F     4.096E-07           0     TIMELESS
    1055  F     4.096E-07           0     PWWP2B
    1056  F     4.095E-07           0     MED12
    1057  F     4.094E-07           0     PPP4R4
    1058  F     4.093E-07           0     PCDHB11
    1059  F     4.082E-07           0     RFFL
    1060  F     4.080E-07           0     TMEM246
    1061  F     4.072E-07           0     BPIFB3
    1062  F     4.069E-07           0     CPT1B
    1063  F     4.068E-07           0     CORIN
    1064  F     4.065E-07           0     DNAH6
    1065  F     4.061E-07           0     SMARCC1
    1066  F     4.060E-07           0     MYO7A
    1067  F     4.060E-07           0     HIST1H2BJ
    1068  F     4.059E-07           0     CNTN4
    1069  F     4.058E-07           0     C17orf66
    1070  F     4.057E-07           0     ZCCHC12
    1071  F     4.056E-07           0     DEPDC5
    1072  F     4.054E-07           0     RNF141
    1073  F     4.049E-07           0     ZNF426
    1074  F     4.049E-07           0     LIAS
    1075  F     4.047E-07           0     ZNF343
    1076  F     4.047E-07           0     RBM5
    1077  F     4.046E-07           0     OR4K17
    1078  F     4.040E-07           0     MICALCL
    1079  F     4.040E-07           0     NLRP12
    1080  F     4.036E-07           0     ENAH
    1081  F     4.034E-07           0     TTC21B
    1082  F     4.032E-07           0     CXXC11
    1083  F     4.028E-07           0     NMD3
    1084  F     4.026E-07           0     ATAT1
    1085  F     4.023E-07           0     TMF1
    1086  F     4.023E-07           0     MYO1A
    1087  F     4.019E-07           0     ZNF606
    1088  F     4.018E-07           0     DYRK2
    1089  F     4.016E-07           0     BMP10
    1090  F     4.014E-07           0     USP4
    1091  F     4.006E-07           0     FYCO1
    1092  F     4.003E-07           0     KIAA1551
    1093  F     4.002E-07           0     MLLT10
    1094  F     3.999E-07           0     RPN2
    1095  F     3.999E-07           0     ACO1
    1096  F     3.998E-07           0     GPR158
    1097  F     3.997E-07           0     CDHR3
    1098  F     3.995E-07           0     SLC45A1
    1099  F     3.995E-07           0     GABRG3
    1100  F     3.992E-07           0     CUL2
    1101  F     3.990E-07           0     ADRA1D
    1102  F     3.988E-07           0     OAS2
    1103  F     3.987E-07           0     QSOX1
    1104  F     3.987E-07           0     PCDHGC5
    1105  F     3.985E-07           0     XPOT
    1106  F     3.985E-07           0     VARS
    1107  F     3.983E-07           0     RGS12
    1108  F     3.978E-07           0     PARP2
    1109  F     3.974E-07           0     EFTUD2
    1110  F     3.973E-07           0     FSIP2
    1111  F     3.967E-07           0     SATB2
    1112  F     3.963E-07           0     COPS6
    1113  F     3.963E-07           0     TOP2B
    1114  F     3.962E-07           0     RBBP7
    1115  F     3.962E-07           0     GPC6
    1116  F     3.958E-07           0     GUSB
    1117  F     3.957E-07           0     PCOLCE2
    1118  F     3.957E-07           0     TGIF2LX
    1119  F     3.955E-07           0     EOMES
    1120  F     3.954E-07           0     ALDH1A2
    1121  F     3.950E-07           0     GAL3ST1
    1122  F     3.948E-07           0     DDX3Y
    1123  F     3.947E-07           0     FAM171A1
    1124  F     3.947E-07           0     TMEM63A
    1125  F     3.946E-07           0     ZKSCAN5
    1126  F     3.946E-07           0     CCDC183
    1127  F     3.945E-07           0     QARS
    1128  F     3.937E-07           0     TMTC3
    1129  F     3.937E-07           0     OR8S1
    1130  F     3.935E-07           0     NOP56
    1131  F     3.932E-07           0     CAND2
    1132  F     3.932E-07           0     RPS6KA4
    1133  F     3.930E-07           0     KANSL1
    1134  F     3.928E-07           0     TRPC3
    1135  F     3.928E-07           0     AOC2
    1136  F     3.927E-07           0     TDRD9
    1137  F     3.927E-07           0     SUGP2
    1138  F     3.926E-07           0     GALNT4
    1139  F     3.925E-07           0     DUSP9
    1140  F     3.921E-07           0     VPS13A
    1141  F     3.920E-07           0     FAM120C
    1142  F     3.918E-07           0     TACR3
    1143  F     3.917E-07           0     DIS3L
    1144  F     3.916E-07           0     RBM14
    1145  F     3.915E-07           0     MAP3K19
    1146  F     3.914E-07           0     INTS5
    1147  F     3.914E-07           0     LARP1
    1148  F     3.913E-07           0     GAS6
    1149  F     3.913E-07           0     SLC26A3
    1150  F     3.910E-07           0     FBXO47
    1151  F     3.909E-07           0     BCL7A
    1152  F     3.909E-07           0     DNAJB11
    1153  F     3.908E-07           0     RCOR2
    1154  F     3.907E-07           0     OXSM
    1155  F     3.905E-07           0     CALN1
    1156  F     3.904E-07           0     ANKRD52
    1157  F     3.902E-07           0     BTN1A1
    1158  F     3.901E-07           0     SIGLEC11
    1159  F     3.898E-07           0     CD93
    1160  F     3.897E-07           0     MAPK8IP2
    1161  F     3.896E-07           0     DHX36
    1162  F     3.894E-07           0     P2RY4
    1163  F     3.892E-07           0     CNOT10
    1164  F     3.891E-07           0     SERPINA4
    1165  F     3.891E-07           0     SNRPB
    1166  F     3.889E-07           0     DOCK9
    1167  F     3.886E-07           0     KEL
    1168  F     3.884E-07           0     HOXC11
    1169  F     3.883E-07           0     PCDHGB1
    1170  F     3.883E-07           0     TP53TG5
    1171  F     3.878E-07           0     PROM1
    1172  F     3.876E-07           0     ZNF615
    1173  F     3.872E-07           0     PIWIL3
    1174  F     3.871E-07           0     TRIB3
    1175  F     3.869E-07           0     CA6
    1176  F     3.865E-07           0     CLDN4
    1177  F     3.864E-07           0     CST9
    1178  F     3.860E-07           0     RPL10
    1179  F     3.856E-07           0     GJD2
    1180  F     3.854E-07           0     SFMBT1
    1181  F     3.854E-07           0     LRRFIP2
    1182  F     3.853E-07           0     MASP1
    1183  F     3.850E-07           0     ATRIP
    1184  F     3.848E-07           0     KIAA1549
    1185  F     3.847E-07           0     PWP2
    1186  F     3.844E-07           0     NEFH
    1187  F     3.843E-07           0     SLC39A5
    1188  F     3.843E-07           0     NDUFS8
    1189  F     3.838E-07           0     CNGA2
    1190  F     3.837E-07           0     OXA1L
    1191  F     3.837E-07           0     OR4K13
    1192  F     3.834E-07           0     FAM3D
    1193  F     3.832E-07           0     POLD2
    1194  F     3.832E-07           0     TSC22D4
    1195  F     3.832E-07           0     AXL
    1196  F     3.831E-07           0     ITGA4
    1197  F     3.829E-07           0     ULK1
    1198  F     3.828E-07           0     CDKL4
    1199  F     3.828E-07           0     ZNF350
    1200  F     3.828E-07           0     ALDH1A1
    1201  F     3.825E-07           0     MED13L
    1202  F     3.823E-07           0     ALDH1L2
    1203  F     3.822E-07           0     MSRB2
    1204  F     3.821E-07           0     SCRT2
    1205  F     3.818E-07           0     MYH3
    1206  F     3.818E-07           0     NAA11
    1207  F     3.816E-07           0     FIGF
    1208  F     3.815E-07           0     MYH8
    1209  F     3.813E-07           0     CYP20A1
    1210  F     3.812E-07           0     TMEM175
    1211  F     3.811E-07           0     GRIA1
    1212  F     3.811E-07           0     GABRB1
    1213  F     3.809E-07           0     TBC1D15
    1214  F     3.809E-07           0     PCDHB15
    1215  F     3.807E-07           0     SORCS2
    1216  F     3.803E-07           0     CENPI
    1217  F     3.803E-07           0     PITRM1
    1218  F     3.802E-07           0     CHL1
    1219  F     3.802E-07           0     TCN2
    1220  F     3.802E-07           0     PCDHGA10
    1221  F     3.801E-07           0     GATA3
    1222  F     3.799E-07           0     CRYGB
    1223  F     3.799E-07           0     NLRP9
    1224  F     3.794E-07           0     FKBP6
    1225  F     3.794E-07           0     ANKRD44
    1226  F     3.792E-07           0     CEBPA
    1227  F     3.788E-07           0     TMPRSS11A
    1228  F     3.785E-07           0     HGF
    1229  F     3.783E-07           0     SIGLEC12
    1230  F     3.782E-07           0     CLASP1
    1231  F     3.780E-07           0     ZNF473
    1232  F     3.780E-07           0     SNRPN
    1233  F     3.780E-07           0     HLCS
    1234  F     3.779E-07           0     ARHGEF6
    1235  F     3.776E-07           0     ZNF529
    1236  F     3.775E-07           0     MBTPS2
    1237  F     3.773E-07           0     CYP2R1
    1238  F     3.772E-07           0     SAMD9L
    1239  F     3.769E-07           0     WDR44
    1240  F     3.768E-07           0     ATP5B
    1241  F     3.768E-07           0     GLI2
    1242  F     3.765E-07           0     XKR3
    1243  F     3.761E-07           0     ZNF765
    1244  F     3.759E-07           0     FRZB
    1245  F     3.759E-07           0     LIMA1
    1246  F     3.758E-07           0     DAPK1
    1247  F     3.757E-07           0     TAS2R40
    1248  F     3.756E-07           0     TOPBP1
    1249  F     3.756E-07           0     LENG8
    1250  F     3.755E-07           0     PCDHGB4
    1251  F     3.753E-07           0     EIF2S2
    1252  F     3.753E-07           0     PGAP1
    1253  F     3.753E-07           0     REV1
    1254  F     3.748E-07           0     FGD5
    1255  F     3.747E-07           0     KLK2
    1256  F     3.746E-07           0     DISP1
    1257  F     3.746E-07           0     SNPH
    1258  F     3.745E-07           0     TUBB4A
    1259  F     3.744E-07           0     ZCCHC7
    1260  F     3.743E-07           0     PCDHGB2
    1261  F     3.739E-07           0     SVOPL
    1262  F     3.738E-07           0     TAS2R39
    1263  F     3.737E-07           0     TSPEAR
    1264  F     3.735E-07           0     ITGA9
    1265  F     3.731E-07           0     SLC16A2
    1266  F     3.729E-07           0     CTBP2
    1267  F     3.726E-07           0     NDNF
    1268  F     3.725E-07           0     DZIP1L
    1269  F     3.722E-07           0     KLF15
    1270  F     3.722E-07           0     B3GNT7
    1271  F     3.722E-07           0     CYP3A7
    1272  F     3.721E-07           0     ABCG2
    1273  F     3.718E-07           0     IL24
    1274  F     3.718E-07           0     ODF4
    1275  F     3.714E-07           0     NKX2.5
    1276  F     3.713E-07           0     ITSN1
    1277  F     3.711E-07           0     TGM4
    1278  F     3.710E-07           0     TAS2R60
    1279  F     3.708E-07           0     ZNF573
    1280  F     3.708E-07           0     ROBO3
    1281  F     3.708E-07           0     CCDC58
    1282  F     3.706E-07           0     MLXIP
    1283  F     3.704E-07           0     TMEM132E
    1284  F     3.704E-07           0     FAM101A
    1285  F     3.698E-07           0     CACNB2
    1286  F     3.696E-07           0     PPP2R1A
    1287  F     3.696E-07           0     RASSF9
    1288  F     3.691E-07           0     PRG4
    1289  F     3.690E-07           0     PNPLA8
    1290  F     3.688E-07           0     MIA
    1291  F     3.687E-07           0     OR13C8
    1292  F     3.685E-07           0     SCN7A
    1293  F     3.683E-07           0     NAALAD2
    1294  F     3.683E-07           0     UTY
    1295  F     3.683E-07           0     CLPX
    1296  F     3.680E-07           0     ZNF438
    1297  F     3.679E-07           0     NINL
    1298  F     3.679E-07           0     GALNT13
    1299  F     3.678E-07           0     GRID2
    1300  F     3.677E-07           0     BPIFB1
    1301  F     3.673E-07           0     ANGPT4
    1302  F     3.672E-07           0     RPGRIP1
    1303  F     3.672E-07           0     CCL1
    1304  F     3.671E-07           0     CCM2L
    1305  F     3.670E-07           0     SERPINA7
    1306  F     3.670E-07           0     ALX1
    1307  F     3.668E-07           0     SPEG
    1308  F     3.666E-07           0     CUL1
    1309  F     3.664E-07           0     FSHR
    1310  F     3.664E-07           0     GPBAR1
    1311  F     3.663E-07           0     FAM13A
    1312  F     3.660E-07           0     ZCCHC6
    1313  F     3.660E-07           0     MBD5
    1314  F     3.658E-07           0     MAGEC3
    1315  F     3.657E-07           0     CABP2
    1316  F     3.655E-07           0     TP63
    1317  F     3.653E-07           0     USP47
    1318  F     3.653E-07           0     SRBD1
    1319  F     3.649E-07           0     TRAK1
    1320  F     3.647E-07           0     SHC3
    1321  F     3.645E-07           0     MLPH
    1322  F     3.645E-07           0     TMEM108
    1323  F     3.644E-07           0     CPT1A
    1324  F     3.642E-07           0     EDRF1
    1325  F     3.640E-07           0     SHROOM3
    1326  F     3.640E-07           0     GABRQ
    1327  F     3.640E-07           0     ASPHD2
    1328  F     3.637E-07           0     PLA2R1
    1329  F     3.632E-07           0     MARS
    1330  F     3.631E-07           0     ENOX2
    1331  F     3.631E-07           0     OR13C9
    1332  F     3.629E-07           0     FBXO38
    1333  F     3.628E-07           0     AFAP1
    1334  F     3.622E-07           0     ZNF786
    1335  F     3.621E-07           0     ZNF142
    1336  F     3.620E-07           0     CYP2B6
    1337  F     3.620E-07           0     IRAK4
    1338  F     3.619E-07           0     ITPKC
    1339  F     3.618E-07           0     KRTAP10.5
    1340  F     3.617E-07           0     PAX3
    1341  F     3.616E-07           0     MTNR1B
    1342  F     3.614E-07           0     ZNF449
    1343  F     3.614E-07           0     CYP3A43
    1344  F     3.614E-07           0     COPS7B
    1345  F     3.614E-07           0     IMPG2
    1346  F     3.613E-07           0     SLC17A8
    1347  F     3.611E-07           0     DDIT3
    1348  F     3.610E-07           0     BTG2
    1349  F     3.610E-07           0     DGCR2
    1350  F     3.609E-07           0     DZIP1
    1351  F     3.606E-07           0     F9
    1352  F     3.606E-07           0     ABHD5
    1353  F     3.604E-07           0     CCDC22
    1354  F     3.601E-07           0     ZNF506
    1355  F     3.598E-07           0     ACRV1
    1356  F     3.594E-07           0     FAM155B
    1357  F     3.592E-07           0     GABRA6
    1358  F     3.591E-07           0     KRT85
    1359  F     3.591E-07           0     PROS1
    1360  F     3.591E-07           0     R3HDM2
    1361  F     3.591E-07           0     DPP4
    1362  F     3.590E-07           0     CTBP1
    1363  F     3.588E-07           0     MAPKBP1
    1364  F     3.587E-07           0     NOL9
    1365  F     3.587E-07           0     MATK
    1366  F     3.585E-07           0     MARS2
    1367  F     3.579E-07           0     TMEM177
    1368  F     3.578E-07           0     GRIN1
    1369  F     3.577E-07           0     RBM17
    1370  F     3.577E-07           0     DOCK11
    1371  F     3.576E-07           0     PCDHGA5
    1372  F     3.574E-07           0     GLI3
    1373  F     3.573E-07           0     TBX21
    1374  F     3.571E-07           0     NDN
    1375  F     3.570E-07           0     PCDHGB6
    1376  F     3.569E-07           0     TCEAL2
    1377  F     3.566E-07           0     DHTKD1
    1378  F     3.565E-07           0     UGT2A2
    1379  F     3.564E-07           0     PKD1L1
    1380  F     3.562E-07           0     ADCY1
    1381  F     3.559E-07           0     XRCC5
    1382  F     3.559E-07           0     BPIFB4
    1383  F     3.556E-07           0     KIF23
    1384  F     3.555E-07           0     CATSPER1
    1385  F     3.553E-07           0     GAS2L3
    1386  F     3.553E-07           0     SETD2
    1387  F     3.551E-07           0     SBNO1
    1388  F     3.550E-07           0     GPR137
    1389  F     3.548E-07           0     KLHL13
    1390  F     3.548E-07           0     BEST3
    1391  F     3.543E-07           0     DZIP3
    1392  F     3.542E-07           0     REST
    1393  F     3.542E-07           0     EPHA3
    1394  F     3.541E-07           0     PKP2
    1395  F     3.539E-07           0     ABCD2
    1396  F     3.538E-07           0     GAD2
    1397  F     3.537E-07           0     KCNJ2
    1398  F     3.533E-07           0     EXOC1
    1399  F     3.531E-07           0     OR4K14
    1400  F     3.531E-07           0     ANKS6
    1401  F     3.529E-07           0     BTD
    1402  F     3.526E-07           0     RAD54L2
    1403  F     3.526E-07           0     GNA11
    1404  F     3.525E-07           0     CXorf56
    1405  F     3.520E-07           0     VPS13D
    1406  F     3.519E-07           0     TMPRSS11E
    1407  F     3.518E-07           0     GRPR
    1408  F     3.516E-07           0     SLC19A3
    1409  F     3.513E-07           0     SLU7
    1410  F     3.513E-07           0     KRT20
    1411  F     3.512E-07           0     CSRNP2
    1412  F     3.509E-07           0     MRPL21
    1413  F     3.509E-07           0     FBL
    1414  F     3.507E-07           0     ADRBK2
    1415  F     3.506E-07           0     FRMD4B
    1416  F     3.504E-07           0     PLXNA3
    1417  F     3.502E-07           0     INHA
    1418  F     3.501E-07           0     CORO2B
    1419  F     3.500E-07           0     NAGK
    1420  F     3.500E-07           0     SCGN
    1421  F     3.499E-07           0     ACSS3
    1422  F     3.498E-07           0     LHX4
    1423  F     3.497E-07           0     FMNL3
    1424  F     3.497E-07           0     ZNF460
    1425  F     3.496E-07           0     KRT7
    1426  F     3.491E-07           0     FLOT1
    1427  F     3.487E-07           0     GOLGA3
    1428  F     3.486E-07           0     KIAA0232
    1429  F     3.485E-07           0     ZNF341
    1430  F     3.485E-07           0     ENTPD3
    1431  F     3.484E-07           0     AGTRAP
    1432  F     3.484E-07           0     SENP2
    1433  F     3.484E-07           0     BMPR2
    1434  F     3.483E-07           0     DNAI1
    1435  F     3.480E-07           0     SLCO1B3
    1436  F     3.478E-07           0     AASDH
    1437  F     3.478E-07           0     DCAF12L1
    1438  F     3.474E-07           0     ARID3C
    1439  F     3.473E-07           0     GTF3C3
    1440  F     3.472E-07           0     C7orf25
    1441  F     3.470E-07           0     VCX
    1442  F     3.468E-07           0     C1QTNF2
    1443  F     3.467E-07           0     KPNA1
    1444  F     3.466E-07           0     GPAT2
    1445  F     3.464E-07           0     SLCO1B1
    1446  F     3.463E-07           0     C12orf55
    1447  F     3.460E-07           0     ZSWIM2
    1448  F     3.460E-07           0     PIP4K2B
    1449  F     3.457E-07           0     RINT1
    1450  F     3.455E-07           0     SOS1
    1451  F     3.451E-07           0     SERPIND1
    1452  F     3.450E-07           0     TOMM70A
    1453  F     3.449E-07           0     RDM1
    1454  F     3.447E-07           0     LMF2
    1455  F     3.447E-07           0     PDLIM5
    1456  F     3.446E-07           0     RIC8B
    1457  F     3.445E-07           0     SAP130
    1458  F     3.439E-07           0     BRS3
    1459  F     3.437E-07           0     PCDHGA12
    1460  F     3.436E-07           0     VCP
    1461  F     3.435E-07           0     SGSM1
    1462  F     3.433E-07           0     NOVA1
    1463  F     3.433E-07           0     GRAMD2
    1464  F     3.431E-07           0     POLQ
    1465  F     3.431E-07           0     BRWD1
    1466  F     3.429E-07           0     MTARC1
    1467  F     3.424E-07           0     BBS1
    1468  F     3.421E-07           0     TLR5
    1469  F     3.420E-07           0     CCDC132
    1470  F     3.418E-07           0     PKP1
    1471  F     3.417E-07           0     CACNB3
    1472  F     3.411E-07           0     KDM3A
    1473  F     3.410E-07           0     DDX58
    1474  F     3.409E-07           0     NLRP2
    1475  F     3.406E-07           0     SLC39A12
    1476  F     3.404E-07           0     TRPC1
    1477  F     3.404E-07           0     ASIC2
    1478  F     3.403E-07           0     MIDN
    1479  F     3.401E-07           0     NUP210
    1480  F     3.401E-07           0     ALOXE3
    1481  F     3.399E-07           0     AGPAT3
    1482  F     3.399E-07           0     C1orf74
    1483  F     3.398E-07           0     FBLN2
    1484  F     3.398E-07           0     ACVR2A
    1485  F     3.394E-07           0     GUK1
    1486  F     3.391E-07           0     DIS3L2
    1487  F     3.391E-07           0     CEP290
    1488  F     3.386E-07           0     ZFP36
    1489  F     3.385E-07           0     GSTCD
    1490  F     3.380E-07           0     NCBP1
    1491  F     3.380E-07           0     OR7D4
    1492  F     3.380E-07           0     L3MBTL1
    1493  F     3.379E-07           0     ATG2A
    1494  F     3.379E-07           0     PTPN18
    1495  F     3.376E-07           0     RNF10
    1496  F     3.376E-07           0     DCUN1D2
    1497  F     3.370E-07           0     CYP51A1
    1498  F     3.370E-07           0     PTPRT
    1499  F     3.369E-07           0     CNTROB
    1500  F     3.369E-07           0     RBM19
    1501  F     3.367E-07           0     POLD1
    1502  F     3.366E-07           0     ACVR1C
    1503  F     3.366E-07           0     ESYT1
    1504  F     3.365E-07           0     CDK5R1
    1505  F     3.363E-07           0     MYO3A
    1506  F     3.362E-07           0     CHM
    1507  F     3.362E-07           0     PRPS2
    1508  F     3.361E-07           0     AKAP17A
    1509  F     3.359E-07           0     LRRC19
    1510  F     3.358E-07           0     PAK7
    1511  F     3.357E-07           0     TUBA8
    1512  F     3.356E-07           0     SLC9A2
    1513  F     3.354E-07           0     EFHB
    1514  F     3.351E-07           0     RBMS3
    1515  F     3.349E-07           0     ATXN2
    1516  F     3.346E-07           0     NR2C1
    1517  F     3.345E-07           0     CDH24
    1518  F     3.345E-07           0     EIF3A
    1519  F     3.341E-07           0     GPR132
    1520  F     3.338E-07           0     EIF4ENIF1
    1521  F     3.335E-07           0     AIFM3
    1522  F     3.334E-07           0     EXOSC3
    1523  F     3.332E-07           0     PPP2R5C
    1524  F     3.332E-07           0     MSH5
    1525  F     3.331E-07           0     TANGO2
    1526  F     3.331E-07           0     CNPY4
    1527  F     3.328E-07           0     RBM26
    1528  F     3.328E-07           0     TUBA4A
    1529  F     3.324E-07           0     CTSL
    1530  F     3.324E-07           0     CALCR
    1531  F     3.321E-07           0     PPP6R1
    1532  F     3.319E-07           0     EIF2B5
    1533  F     3.317E-07           0     TOP3B
    1534  F     3.316E-07           0     ATP1A3
    1535  F     3.315E-07           0     ARPC4.TTLL3
    1536  F     3.314E-07           0     SMCR8
    1537  F     3.313E-07           0     KRTAP6.2
    1538  F     3.313E-07           0     PPTC7
    1539  F     3.311E-07           0     TMPRSS7
    1540  F     3.309E-07           0     SPPL2C
    1541  F     3.308E-07           0     PUS7L
    1542  F     3.306E-07           0     LARS
    1543  F     3.306E-07           0     PIH1D3
    1544  F     3.305E-07           0     CCM2
    1545  F     3.305E-07           0     TANC1
    1546  F     3.305E-07           0     HSP90AA1
    1547  F     3.305E-07           0     OR7G2
    1548  F     3.304E-07           0     CCDC180
    1549  F     3.302E-07           0     DCPS
    1550  F     3.301E-07           0     TPD52L2
    1551  F     3.301E-07           0     SLC34A2
    1552  F     3.297E-07           0     ZBTB7A
    1553  F     3.296E-07           0     DIP2A
    1554  F     3.295E-07           0     LRRTM1
    1555  F     3.295E-07           0     ATOH1
    1556  F     3.293E-07           0     MFSD6L
    1557  F     3.289E-07           0     TMEM109
    1558  F     3.288E-07           0     EN1
    1559  F     3.285E-07           0     ABI1
    1560  F     3.284E-07           0     ZBTB21
    1561  F     3.284E-07           0     ZNF544
    1562  F     3.284E-07           0     NOP9
    1563  F     3.283E-07           0     SUSD5
    1564  F     3.281E-07           0     LRRC49
    1565  F     3.281E-07           0     ITPRIPL1
    1566  F     3.280E-07           0     TAS2R41
    1567  F     3.279E-07           0     EGFR
    1568  F     3.278E-07           0     PTGES3L.AARSD1
    1569  F     3.277E-07           0     SLC22A11
    1570  F     3.277E-07           0     AFM
    1571  F     3.277E-07           0     PIK3R6
    1572  F     3.277E-07           0     MATN4
    1573  F     3.275E-07           0     SEC22A
    1574  F     3.275E-07           0     RIPK4
    1575  F     3.275E-07           0     KRTAP10.9
    1576  F     3.274E-07           0     MAP4K1
    1577  F     3.272E-07           0     LONRF2
    1578  F     3.272E-07           0     KRT72
    1579  F     3.272E-07           0     IFT57
    1580  F     3.271E-07           0     EIF4B
    1581  F     3.271E-07           0     GIPC3
    1582  F     3.269E-07           0     PRDM15
    1583  F     3.268E-07           0     DGKA
    1584  F     3.267E-07           0     ZNF577
    1585  F     3.264E-07           0     PDZD11
    1586  F     3.263E-07           0     FZD1
    1587  F     3.262E-07           0     SESTD1
    1588  F     3.261E-07           0     C10orf120
    1589  F     3.261E-07           0     GPC2
    1590  F     3.258E-07           0     POF1B
    1591  F     3.257E-07           0     IZUMO2
    1592  F     3.257E-07           0     DOCK10
    1593  F     3.256E-07           0     COG1
    1594  F     3.256E-07           0     NPR2
    1595  F     3.253E-07           0     RFC1
    1596  F     3.253E-07           0     UNC5C
    1597  F     3.252E-07           0     CST4
    1598  F     3.251E-07           0     TMEM45A
    1599  F     3.248E-07           0     MARK4
    1600  F     3.248E-07           0     LGR6
    1601  F     3.248E-07           0     C12orf65
    1602  F     3.247E-07           0     Tumor_Sample_Barcode
    1603  F     3.246E-07           0     ITIH5
    1604  F     3.242E-07           0     EHD1
    1605  F     3.241E-07           0     PIK3C2B
    1606  F     3.239E-07           0     STK35
    1607  F     3.238E-07           0     CEACAM8
    1608  F     3.238E-07           0     OCA2
    1609  F     3.236E-07           0     KDM4B
    1610  F     3.236E-07           0     C17orf104
    1611  F     3.236E-07           0     XRN2
    1612  F     3.233E-07           0     IL9R
    1613  F     3.233E-07           0     MRE11A
    1614  F     3.231E-07           0     CAPN6
    1615  F     3.231E-07           0     PER2
    1616  F     3.231E-07           0     CCDC67
    1617  F     3.231E-07           0     BLVRA
    1618  F     3.229E-07           0     PPP2R2C
    1619  F     3.227E-07           0     ANKZF1
    1620  F     3.226E-07           0     OR5AU1
    1621  F     3.225E-07           0     RAP1GDS1
    1622  F     3.224E-07           0     WDR48
    1623  F     3.222E-07           0     SOX5
    1624  F     3.220E-07           0     CLCN5
    1625  F     3.219E-07           0     CADM4
    1626  F     3.218E-07           0     PIGT
    1627  F     3.217E-07           0     PABPC5
    1628  F     3.217E-07           0     SLC22A13
    1629  F     3.216E-07           0     C12orf66
    1630  F     3.216E-07           0     SUGCT
    1631  F     3.215E-07           0     ZNF283
    1632  F     3.213E-07           0     ZNF235
    1633  F     3.211E-07           0     C9orf131
    1634  F     3.211E-07           0     ZNF404
    1635  F     3.210E-07           0     PTCHD1
    1636  F     3.209E-07           0     ZNF556
    1637  F     3.209E-07           0     VSIG10
    1638  F     3.209E-07           0     RBPJ
    1639  F     3.208E-07           0     VIL1
    1640  F     3.208E-07           0     NBEAL1
    1641  F     3.208E-07           0     ESPNL
    1642  F     3.207E-07           0     APMAP
    1643  F     3.206E-07           0     SP6
    1644  F     3.206E-07           0     ROBO4
    1645  F     3.200E-07           0     RASAL1
    1646  F     3.200E-07           0     CCIN
    1647  F     3.198E-07           0     GTPBP8
    1648  F     3.197E-07           0     ZBTB48
    1649  F     3.197E-07           0     MAPT
    1650  F     3.196E-07           0     AMOT
    1651  F     3.195E-07           0     TENC1
    1652  F     3.194E-07           0     VSTM2A
    1653  F     3.193E-07           0     SRSF6
    1654  F     3.193E-07           0     ABCG8
    1655  F     3.193E-07           0     GSK3B
    1656  F     3.192E-07           0     C17orf80
    1657  F     3.192E-07           0     DAZAP1
    1658  F     3.191E-07           0     EPN2
    1659  F     3.189E-07           0     INHBE
    1660  F     3.188E-07           0     SLC2A2
    1661  F     3.186E-07           0     SUCNR1
    1662  F     3.185E-07           0     ZNF543
    1663  F     3.185E-07           0     SLITRK1
    1664  F     3.185E-07           0     NPS
    1665  F     3.185E-07           0     RAB36
    1666  F     3.181E-07           0     FERMT1
    1667  F     3.180E-07           0     TMPRSS3
    1668  F     3.179E-07           0     FRYL
    1669  F     3.178E-07           0     SMC2
    1670  F     3.175E-07           0     C1QL2
    1671  F     3.174E-07           0     ARMC8
    1672  F     3.173E-07           0     CAPN7
    1673  F     3.172E-07           0     TSPAN19
    1674  F     3.172E-07           0     TLR8
    1675  F     3.171E-07           0     NLRP7
    1676  F     3.170E-07           0     PAXBP1
    1677  F     3.170E-07           0     AKAP9
    1678  F     3.169E-07           0     RAPH1
    1679  F     3.169E-07           0     TRIP10
    1680  F     3.168E-07           0     NXPH4
    1681  F     3.168E-07           0     RGAG1
    1682  F     3.168E-07           0     PPP1R12A
    1683  F     3.168E-07           0     PRCP
    1684  F     3.167E-07           0     KIF18B
    1685  F     3.164E-07           0     DPP3
    1686  F     3.162E-07           0     TBL1X
    1687  F     3.162E-07           0     CDCA4
    1688  F     3.159E-07           0     USP43
    1689  F     3.159E-07           0     ATP13A3
    1690  F     3.158E-07           0     CACNB1
    1691  F     3.156E-07           0     CLCN6
    1692  F     3.154E-07           0     GALNT10
