    Rank Group    Score       Missing     Variable
    1032  F     3.501E-07           0     CDKL4
    1033  F     3.500E-07           0     CLMN
    1034  F     3.499E-07           0     ZNF677
    1035  F     3.498E-07           0     ITGA9
    1036  F     3.497E-07           0     GALNT10
    1037  F     3.496E-07           0     ZNF792
    1038  F     3.493E-07           0     PDZRN4
    1039  F     3.491E-07           0     METTL7A
    1040  F     3.486E-07           0     PIGG
    1041  F     3.484E-07           0     KRT85
    1042  F     3.482E-07           0     UGT1A4
    1043  F     3.479E-07           0     YEATS4
    1044  F     3.473E-07           0     KIF23
    1045  F     3.472E-07           0     FGFRL1
    1046  F     3.471E-07           0     CDK5R2
    1047  F     3.471E-07           0     HS6ST2
    1048  F     3.471E-07           0     GUSB
    1049  F     3.469E-07           0     MSL3
    1050  F     3.469E-07           0     ITSN1
    1051  F     3.468E-07           0     HSD17B1
    1052  F     3.468E-07           0     CYP2B6
    1053  F     3.467E-07           0     ZNF142
    1054  F     3.465E-07           0     UGT2B10
    1055  F     3.462E-07           0     KRT3
    1056  F     3.461E-07           0     OR13C8
    1057  F     3.460E-07           0     ZNF565
    1058  F     3.457E-07           0     SIGLEC9
    1059  F     3.456E-07           0     PLXNB2
    1060  F     3.453E-07           0     GRSF1
    1061  F     3.452E-07           0     SIPA1L3
    1062  F     3.451E-07           0     LMOD3
    1063  F     3.451E-07           0     PSMC3IP
    1064  F     3.451E-07           0     ST8SIA6
    1065  F     3.448E-07           0     PUS7L
    1066  F     3.448E-07           0     EIF5B
    1067  F     3.447E-07           0     OR6C2
    1068  F     3.445E-07           0     SMC2
    1069  F     3.444E-07           0     PSAT1
    1070  F     3.443E-07           0     NR2C1
    1071  F     3.442E-07           0     DDX58
    1072  F     3.442E-07           0     METTL25
    1073  F     3.438E-07           0     CTSL
    1074  F     3.436E-07           0     JAG1
    1075  F     3.434E-07           0     CHST13
    1076  F     3.433E-07           0     COL7A1
    1077  F     3.426E-07           0     DRC10
    1078  F     3.426E-07           0     KRTAP27.1
    1079  F     3.424E-07           0     POF1B
    1080  F     3.421E-07           0     IL9R
    1081  F     3.419E-07           0     TTC21B
    1082  F     3.417E-07           0     KERA
    1083  F     3.416E-07           0     MRGPRF
    1084  F     3.413E-07           0     NDN
    1085  F     3.412E-07           0     KCNJ3
    1086  F     3.411E-07           0     CDK12
    1087  F     3.409E-07           0     PPARGC1B
    1088  F     3.406E-07           0     ZNF667
    1089  F     3.405E-07           0     MAVS
    1090  F     3.404E-07           0     PSMF1
    1091  F     3.401E-07           0     RNF26
    1092  F     3.397E-07           0     IFT57
    1093  F     3.393E-07           0     SEC31A
    1094  F     3.392E-07           0     MED13L
    1095  F     3.392E-07           0     FTCD
    1096  F     3.389E-07           0     BHLHE41
    1097  F     3.387E-07           0     AGAP1
    1098  F     3.385E-07           0     SMC1A
    1099  F     3.382E-07           0     RSPH6A
    1100  F     3.382E-07           0     PMP22
    1101  F     3.381E-07           0     ANKAR
    1102  F     3.381E-07           0     SMR3A
    1103  F     3.379E-07           0     EFS
    1104  F     3.377E-07           0     ADD2
    1105  F     3.377E-07           0     EFHB
    1106  F     3.376E-07           0     ADCY1
    1107  F     3.374E-07           0     STAC
    1108  F     3.374E-07           0     EIF2AK3
    1109  F     3.373E-07           0     RCOR3
    1110  F     3.369E-07           0     HCK
    1111  F     3.369E-07           0     RSPO4
    1112  F     3.368E-07           0     NXPH4
    1113  F     3.367E-07           0     GRID2
    1114  F     3.365E-07           0     RBBP7
    1115  F     3.359E-07           0     SLC37A2
    1116  F     3.356E-07           0     TNNI1
    1117  F     3.356E-07           0     NAGK
    1118  F     3.355E-07           0     LSR
    1119  F     3.353E-07           0     LRRFIP1
    1120  F     3.352E-07           0     SUSD2
    1121  F     3.351E-07           0     ZNF75D
    1122  F     3.350E-07           0     NTRK2
    1123  F     3.350E-07           0     HKR1
    1124  F     3.350E-07           0     PLCB1
    1125  F     3.347E-07           0     TMPRSS3
    1126  F     3.347E-07           0     EDRF1
    1127  F     3.347E-07           0     MARK4
    1128  F     3.346E-07           0     MGAT4A
    1129  F     3.345E-07           0     ZNF581
    1130  F     3.341E-07           0     ZCWPW2
    1131  F     3.341E-07           0     PDZD8
    1132  F     3.339E-07           0     HIPK2
    1133  F     3.337E-07           0     TTC3
    1134  F     3.335E-07           0     CBLL1
    1135  F     3.334E-07           0     C12orf66
    1136  F     3.331E-07           0     PCNA
    1137  F     3.326E-07           0     ADAM10
    1138  F     3.324E-07           0     KPNA1
    1139  F     3.323E-07           0     FAM155B
    1140  F     3.322E-07           0     WNT10B
    1141  F     3.322E-07           0     RNF208
    1142  F     3.322E-07           0     FIGF
    1143  F     3.321E-07           0     TAS1R1
    1144  F     3.320E-07           0     SLC6A20
    1145  F     3.320E-07           0     DAO
    1146  F     3.319E-07           0     IPO5
    1147  F     3.318E-07           0     CUL1
    1148  F     3.316E-07           0     PDC
    1149  F     3.314E-07           0     CRYGS
    1150  F     3.313E-07           0     IDNK
    1151  F     3.312E-07           0     MYH7B
    1152  F     3.312E-07           0     LAS1L
    1153  F     3.311E-07           0     CR1L
    1154  F     3.310E-07           0     PPM1H
    1155  F     3.310E-07           0     MTOR
    1156  F     3.309E-07           0     NCR1
    1157  F     3.305E-07           0     TMEM109
    1158  F     3.305E-07           0     PPP6R1
    1159  F     3.304E-07           0     SH3BP4
    1160  F     3.301E-07           0     NOL9
    1161  F     3.299E-07           0     HHIPL2
    1162  F     3.299E-07           0     RABGGTA
    1163  F     3.292E-07           0     MCM10
    1164  F     3.290E-07           0     GABRB3
    1165  F     3.290E-07           0     SLU7
    1166  F     3.287E-07           0     MATK
    1167  F     3.284E-07           0     SIRPB1
    1168  F     3.281E-07           0     GPC6
    1169  F     3.278E-07           0     RDH13
    1170  F     3.273E-07           0     MOGAT1
    1171  F     3.272E-07           0     ARL10
    1172  F     3.272E-07           0     CNBD2
    1173  F     3.272E-07           0     KIF24
    1174  F     3.271E-07           0     PDE11A
    1175  F     3.271E-07           0     SSTR4
    1176  F     3.270E-07           0     DIP2A
    1177  F     3.269E-07           0     ZNF221
    1178  F     3.268E-07           0     BANK1
    1179  F     3.265E-07           0     ALX1
    1180  F     3.264E-07           0     TMPRSS2
    1181  F     3.263E-07           0     ABCB4
    1182  F     3.261E-07           0     ZNF550
    1183  F     3.260E-07           0     EFEMP1
    1184  F     3.260E-07           0     HRG
    1185  F     3.260E-07           0     PPP4R4
    1186  F     3.258E-07           0     FRMPD3
    1187  F     3.253E-07           0     LGR5
    1188  F     3.253E-07           0     SHROOM4
    1189  F     3.253E-07           0     CENPI
    1190  F     3.250E-07           0     VEPH1
    1191  F     3.249E-07           0     INTS4
    1192  F     3.248E-07           0     CCKAR
    1193  F     3.248E-07           0     L3MBTL1
    1194  F     3.246E-07           0     NFASC
    1195  F     3.246E-07           0     SDK2
    1196  F     3.242E-07           0     MAML2
    1197  F     3.242E-07           0     NTN4
    1198  F     3.242E-07           0     ZDBF2
    1199  F     3.240E-07           0     FOLR4
    1200  F     3.240E-07           0     KLHL13
    1201  F     3.239E-07           0     SLCO1B1
    1202  F     3.239E-07           0     SP6
    1203  F     3.238E-07           0     ZMIZ2
    1204  F     3.237E-07           0     HTR2C
    1205  F     3.237E-07           0     C17orf80
    1206  F     3.237E-07           0     PURB
    1207  F     3.236E-07           0     TBL1XR1
    1208  F     3.233E-07           0     LPCAT4
    1209  F     3.232E-07           0     UBAP2
    1210  F     3.231E-07           0     LGI2
    1211  F     3.229E-07           0     C17orf66
    1212  F     3.227E-07           0     AGPAT9
    1213  F     3.226E-07           0     TMEM230
    1214  F     3.225E-07           0     USP51
    1215  F     3.223E-07           0     ATP7A
    1216  F     3.222E-07           0     ZBTB20
    1217  F     3.221E-07           0     NRF1
    1218  F     3.220E-07           0     BTLA
    1219  F     3.220E-07           0     SYMPK
    1220  F     3.220E-07           0     NAA11
    1221  F     3.219E-07           0     PCDH11X
    1222  F     3.218E-07           0     PGK1
    1223  F     3.218E-07           0     GMCL1
    1224  F     3.216E-07           0     FZD10
    1225  F     3.215E-07           0     LRIG1
    1226  F     3.215E-07           0     ZC3HAV1
    1227  F     3.214E-07           0     DGKD
    1228  F     3.212E-07           0     NKRF
    1229  F     3.212E-07           0     CPS1
    1230  F     3.211E-07           0     OR4N5
    1231  F     3.210E-07           0     HOXD12
    1232  F     3.208E-07           0     ABCG4
    1233  F     3.207E-07           0     AGTPBP1
    1234  F     3.206E-07           0     KDELC1
    1235  F     3.205E-07           0     HNRNPM
    1236  F     3.205E-07           0     CHD6
    1237  F     3.202E-07           0     NUP205
    1238  F     3.201E-07           0     CLDN4
    1239  F     3.195E-07           0     MANBA
    1240  F     3.195E-07           0     CACNA1F
    1241  F     3.195E-07           0     DDB1
    1242  F     3.194E-07           0     ALCAM
    1243  F     3.194E-07           0     LARP6
    1244  F     3.192E-07           0     CD93
    1245  F     3.192E-07           0     TMEM202
    1246  F     3.192E-07           0     FTH1
    1247  F     3.188E-07           0     OR7D4
    1248  F     3.188E-07           0     ARL13B
    1249  F     3.188E-07           0     C10orf120
    1250  F     3.185E-07           0     SLC16A2
    1251  F     3.184E-07           0     AKR1C1
    1252  F     3.183E-07           0     SGSM1
    1253  F     3.182E-07           0     EXOC6B
    1254  F     3.179E-07           0     GABBR2
    1255  F     3.177E-07           0     EN1
    1256  F     3.176E-07           0     F9
    1257  F     3.174E-07           0     PPAPDC1A
    1258  F     3.174E-07           0     INHBA
    1259  F     3.167E-07           0     CD38
    1260  F     3.166E-07           0     CCDC39
    1261  F     3.163E-07           0     SMR3B
    1262  F     3.162E-07           0     LTBP4
    1263  F     3.162E-07           0     ARHGEF37
    1264  F     3.161E-07           0     IL1RAPL1
    1265  F     3.159E-07           0     OR6B3
    1266  F     3.158E-07           0     CCNG1
    1267  F     3.157E-07           0     ZNF530
    1268  F     3.156E-07           0     NLRP2
    1269  F     3.154E-07           0     ERCC6L2
    1270  F     3.150E-07           0     FEZ1
    1271  F     3.150E-07           0     PLXDC1
    1272  F     3.148E-07           0     MYH14
    1273  F     3.146E-07           0     CCDC36
    1274  F     3.145E-07           0     NEO1
    1275  F     3.143E-07           0     HIST1H4H
    1276  F     3.143E-07           0     N4BP2
    1277  F     3.143E-07           0     DYNC1I1
    1278  F     3.140E-07           0     INO80
    1279  F     3.140E-07           0     ARNTL2
    1280  F     3.137E-07           0     PTPRS
    1281  F     3.133E-07           0     OR2F1
    1282  F     3.130E-07           0     DPP4
    1283  F     3.129E-07           0     ZNF460
    1284  F     3.129E-07           0     MAGEC2
    1285  F     3.126E-07           0     ZNF341
    1286  F     3.125E-07           0     OR10A7
    1287  F     3.125E-07           0     NEFH
    1288  F     3.122E-07           0     PSMD1
    1289  F     3.121E-07           0     CHL1
    1290  F     3.121E-07           0     CEP70
    1291  F     3.120E-07           0     CNGA2
    1292  F     3.120E-07           0     CYP27C1
    1293  F     3.117E-07           0     RAI2
    1294  F     3.116E-07           0     DIAPH1
    1295  F     3.114E-07           0     CCL1
    1296  F     3.111E-07           0     CGGBP1
    1297  F     3.110E-07           0     BAIAP2L1
    1298  F     3.109E-07           0     HGF
    1299  F     3.106E-07           0     MAP2
    1300  F     3.103E-07           0     IL17RE
    1301  F     3.096E-07           0     AP4M1
    1302  F     3.095E-07           0     CEACAM16
    1303  F     3.095E-07           0     PIP4K2B
    1304  F     3.094E-07           0     OVCH1
    1305  F     3.093E-07           0     LDHAL6B
    1306  F     3.093E-07           0     SLC39A5
    1307  F     3.092E-07           0     PARP9
    1308  F     3.092E-07           0     COL4A4
    1309  F     3.092E-07           0     FFAR2
    1310  F     3.091E-07           0     CCNT1
    1311  F     3.091E-07           0     ESF1
    1312  F     3.089E-07           0     RELA
    1313  F     3.087E-07           0     SLC40A1
    1314  F     3.085E-07           0     FGD6
    1315  F     3.084E-07           0     TSPYL2
    1316  F     3.083E-07           0     RNASEH2C
    1317  F     3.083E-07           0     ZNF628
    1318  F     3.083E-07           0     ZNF786
    1319  F     3.081E-07           0     BPIFA3
    1320  F     3.080E-07           0     C17orf104
    1321  F     3.079E-07           0     GAL3ST1
    1322  F     3.078E-07           0     SEMA3D
    1323  F     3.077E-07           0     SLC26A5
    1324  F     3.076E-07           0     KRBA1
    1325  F     3.073E-07           0     SRPR
    1326  F     3.073E-07           0     PDGFRB
    1327  F     3.070E-07           0     ZBTB39
    1328  F     3.069E-07           0     PLXNA3
    1329  F     3.067E-07           0     CD248
    1330  F     3.067E-07           0     NOC4L
    1331  F     3.066E-07           0     PDLIM5
    1332  F     3.066E-07           0     ZCCHC6
    1333  F     3.065E-07           0     NLRX1
    1334  F     3.063E-07           0     FAIM3
    1335  F     3.062E-07           0     C12orf55
    1336  F     3.061E-07           0     ACTC1
    1337  F     3.058E-07           0     PASK
    1338  F     3.057E-07           0     ARPC4
    1339  F     3.053E-07           0     TIAM1
    1340  F     3.052E-07           0     FIP1L1
    1341  F     3.050E-07           0     ARL14
    1342  F     3.049E-07           0     FASTKD5
    1343  F     3.049E-07           0     KIF18B
    1344  F     3.048E-07           0     ZNF337
    1345  F     3.046E-07           0     HOXC10
    1346  F     3.046E-07           0     DHX36
    1347  F     3.044E-07           0     CLIP1
    1348  F     3.043E-07           0     TOP3B
    1349  F     3.041E-07           0     PARP1
    1350  F     3.039E-07           0     BEND2
    1351  F     3.039E-07           0     DIS3L2
    1352  F     3.036E-07           0     KBTBD8
    1353  F     3.036E-07           0     MOV10L1
    1354  F     3.036E-07           0     CD33
    1355  F     3.035E-07           0     MSL2
    1356  F     3.034E-07           0     DDX54
    1357  F     3.034E-07           0     FNDC3B
    1358  F     3.032E-07           0     FRMD3
    1359  F     3.031E-07           0     SLITRK6
    1360  F     3.030E-07           0     SLC52A3
    1361  F     3.030E-07           0     FAM83G
    1362  F     3.029E-07           0     SLC39A3
    1363  F     3.027E-07           0     RAI1
    1364  F     3.024E-07           0     ADRA1D
    1365  F     3.022E-07           0     TRAM1L1
    1366  F     3.021E-07           0     ZNF420
    1367  F     3.019E-07           0     PARVA
    1368  F     3.017E-07           0     CTDSP2
    1369  F     3.016E-07           0     PEX5L
    1370  F     3.016E-07           0     RAB39B
    1371  F     3.016E-07           0     EIF3A
    1372  F     3.015E-07           0     DEDD2
    1373  F     3.015E-07           0     SMARCD1
    1374  F     3.015E-07           0     PIKFYVE
    1375  F     3.015E-07           0     ZNF606
    1376  F     3.014E-07           0     CYP27A1
    1377  F     3.014E-07           0     AFF3
    1378  F     3.012E-07           0     APPL2
    1379  F     3.011E-07           0     TDRD9
    1380  F     3.009E-07           0     UPF3B
    1381  F     3.008E-07           0     BPIFB6
    1382  F     3.006E-07           0     PACS2
    1383  F     3.003E-07           0     ARHGAP25
    1384  F     3.000E-07           0     AKR1E2
    1385  F     3.000E-07           0     SEMA6B
    1386  F     2.999E-07           0     BFSP1
    1387  F     2.999E-07           0     PPP1R12A
    1388  F     2.995E-07           0     KRTAP10.5
    1389  F     2.994E-07           0     NUDT5
    1390  F     2.993E-07           0     C2orf57
    1391  F     2.993E-07           0     NLRP4
    1392  F     2.991E-07           0     WDR66
    1393  F     2.988E-07           0     NDNF
    1394  F     2.987E-07           0     SFMBT1
    1395  F     2.986E-07           0     ZSCAN1
    1396  F     2.985E-07           0     GPRASP2
    1397  F     2.977E-07           0     AFAP1L1
    1398  F     2.975E-07           0     GAL3ST3
    1399  F     2.974E-07           0     EGFR
    1400  F     2.974E-07           0     CHPF
    1401  F     2.974E-07           0     FRMD4A
    1402  F     2.974E-07           0     PCNT
    1403  F     2.973E-07           0     SUOX
    1404  F     2.972E-07           0     DFNB59
    1405  F     2.972E-07           0     ASPHD2
    1406  F     2.969E-07           0     STK35
    1407  F     2.967E-07           0     CGNL1
    1408  F     2.963E-07           0     PAPSS1
    1409  F     2.962E-07           0     DPP8
    1410  F     2.957E-07           0     CST3
    1411  F     2.955E-07           0     TMEM108
    1412  F     2.955E-07           0     NINL
    1413  F     2.955E-07           0     KDM4D
    1414  F     2.954E-07           0     CHD5
    1415  F     2.954E-07           0     USP53
    1416  F     2.954E-07           0     THAP7
    1417  F     2.953E-07           0     CACTIN
    1418  F     2.953E-07           0     NAP1L2
    1419  F     2.950E-07           0     C1orf116
    1420  F     2.946E-07           0     RPAP1
    1421  F     2.946E-07           0     UBASH3A
    1422  F     2.943E-07           0     ARGFX
    1423  F     2.942E-07           0     MECP2
    1424  F     2.942E-07           0     CARS2
    1425  F     2.941E-07           0     SLC3A1
    1426  F     2.940E-07           0     TMEM87B
    1427  F     2.934E-07           0     CDCP1
    1428  F     2.932E-07           0     SLC25A47
    1429  F     2.930E-07           0     RANBP17
    1430  F     2.930E-07           0     COL4A5
    1431  F     2.927E-07           0     NAALADL1
    1432  F     2.927E-07           0     ZNF577
    1433  F     2.925E-07           0     SLC30A1
    1434  F     2.922E-07           0     GRIA1
    1435  F     2.920E-07           0     TGOLN2
    1436  F     2.920E-07           0     NUAK1
    1437  F     2.919E-07           0     ZNF813
    1438  F     2.917E-07           0     AP3D1
    1439  F     2.917E-07           0     USP29
    1440  F     2.914E-07           0     MYEOV
    1441  F     2.912E-07           0     FBXW10
    1442  F     2.905E-07           0     FAM120C
    1443  F     2.904E-07           0     AGRN
    1444  F     2.903E-07           0     SH2B2
    1445  F     2.903E-07           0     TDRD1
    1446  F     2.902E-07           0     UNC13B
    1447  F     2.901E-07           0     SCAF11
    1448  F     2.899E-07           0     RHBDL3
    1449  F     2.899E-07           0     ANO10
    1450  F     2.898E-07           0     MFSD6L
    1451  F     2.895E-07           0     FLOT1
    1452  F     2.891E-07           0     NCAN
    1453  F     2.891E-07           0     CDC16
    1454  F     2.890E-07           0     ZPLD1
    1455  F     2.888E-07           0     LMNB2
    1456  F     2.887E-07           0     TBC1D23
    1457  F     2.886E-07           0     RGAG1
    1458  F     2.883E-07           0     RPH3A
    1459  F     2.882E-07           0     TMEM132E
    1460  F     2.881E-07           0     KCNMB2
    1461  F     2.881E-07           0     MFSD6
    1462  F     2.881E-07           0     TTI1
    1463  F     2.880E-07           0     TRMT2A
    1464  F     2.880E-07           0     RIPK3
    1465  F     2.879E-07           0     KDM2A
    1466  F     2.878E-07           0     LCP2
    1467  F     2.877E-07           0     LANCL1
    1468  F     2.876E-07           0     SALL2
    1469  F     2.875E-07           0     LRRC48
    1470  F     2.874E-07           0     FILIP1L
    1471  F     2.872E-07           0     CDC25B
    1472  F     2.872E-07           0     NADK
    1473  F     2.872E-07           0     DRP2
    1474  F     2.869E-07           0     ZNF347
    1475  F     2.868E-07           0     NRXN1
    1476  F     2.867E-07           0     SPATS2
    1477  F     2.865E-07           0     LIF
    1478  F     2.859E-07           0     ARNTL
    1479  F     2.854E-07           0     IGSF5
    1480  F     2.854E-07           0     KRTAP10.11
    1481  F     2.851E-07           0     C12orf65
    1482  F     2.851E-07           0     TRIM71
    1483  F     2.850E-07           0     ULK4
    1484  F     2.850E-07           0     ABHD13
    1485  F     2.849E-07           0     DNMT3B
    1486  F     2.849E-07           0     KIAA1524
    1487  F     2.846E-07           0     CPNE4
    1488  F     2.846E-07           0     KCNIP4
    1489  F     2.844E-07           0     PLXNA1
    1490  F     2.843E-07           0     CCDC38
    1491  F     2.842E-07           0     KCNAB1
    1492  F     2.842E-07           0     DDR1
    1493  F     2.841E-07           0     REXO1
    1494  F     2.841E-07           0     RNASE7
    1495  F     2.840E-07           0     TBX22
    1496  F     2.839E-07           0     SCUBE2
    1497  F     2.839E-07           0     NELFE
    1498  F     2.838E-07           0     HRASLS
    1499  F     2.834E-07           0     SYNPO
    1500  F     2.834E-07           0     MRPL21
    1501  F     2.833E-07           0     ARIH2
    1502  F     2.832E-07           0     NYAP1
    1503  F     2.831E-07           0     SRBD1
    1504  F     2.830E-07           0     ZNF766
    1505  F     2.830E-07           0     KLHL4
    1506  F     2.829E-07           0     DPYSL4
    1507  F     2.828E-07           0     MX1
    1508  F     2.828E-07           0     SNX4
    1509  F     2.828E-07           0     ATP8B3
    1510  F     2.827E-07           0     GRIA3
    1511  F     2.827E-07           0     BAG5
    1512  F     2.827E-07           0     DMRTC2
    1513  F     2.826E-07           0     C10orf90
    1514  F     2.826E-07           0     TRPV4
    1515  F     2.824E-07           0     NOVA1
    1516  F     2.823E-07           0     USP22
    1517  F     2.823E-07           0     LARP1
    1518  F     2.820E-07           0     MYH8
    1519  F     2.819E-07           0     CDK5R1
    1520  F     2.819E-07           0     KCNJ12
    1521  F     2.819E-07           0     TJP3
    1522  F     2.816E-07           0     HTR3E
    1523  F     2.814E-07           0     PKDCC
    1524  F     2.814E-07           0     SHB
    1525  F     2.813E-07           0     TRIM42
    1526  F     2.813E-07           0     PRR22
    1527  F     2.813E-07           0     CPEB4
    1528  F     2.810E-07           0     DDN
    1529  F     2.808E-07           0     ARMC3
    1530  F     2.804E-07           0     SLC30A9
    1531  F     2.803E-07           0     SEC61A1
    1532  F     2.801E-07           0     TPD52L2
    1533  F     2.800E-07           0     DNAJB11
    1534  F     2.799E-07           0     HNRNPD
    1535  F     2.797E-07           0     RPS16
    1536  F     2.797E-07           0     C22orf31
    1537  F     2.795E-07           0     ACBD3
    1538  F     2.793E-07           0     THADA
    1539  F     2.792E-07           0     DDAH2
    1540  F     2.791E-07           0     IFT122
    1541  F     2.790E-07           0     DARS
    1542  F     2.789E-07           0     OXA1L
    1543  F     2.788E-07           0     PELI3
    1544  F     2.788E-07           0     AFAP1
    1545  F     2.787E-07           0     GBE1
    1546  F     2.787E-07           0     SHKBP1
    1547  F     2.786E-07           0     LAX1
    1548  F     2.786E-07           0     MN1
    1549  F     2.786E-07           0     CERKL
    1550  F     2.785E-07           0     CAPN6
    1551  F     2.784E-07           0     TMEM2
    1552  F     2.781E-07           0     SPECC1
    1553  F     2.781E-07           0     HSPA12A
    1554  F     2.781E-07           0     SAFB2
    1555  F     2.780E-07           0     TMEM246
    1556  F     2.780E-07           0     PFKP
    1557  F     2.779E-07           0     DUXA
    1558  F     2.778E-07           0     ACTL9
    1559  F     2.778E-07           0     OR2A25
    1560  F     2.777E-07           0     CRB1
    1561  F     2.777E-07           0     CLTCL1
    1562  F     2.777E-07           0     KRT26
    1563  F     2.772E-07           0     MSN
    1564  F     2.772E-07           0     AP1G2
    1565  F     2.772E-07           0     SOWAHC
    1566  F     2.769E-07           0     NAV1
    1567  F     2.769E-07           0     RARB
    1568  F     2.768E-07           0     TRPC3
    1569  F     2.767E-07           0     NRROS
    1570  F     2.766E-07           0     PCDHGB3
    1571  F     2.763E-07           0     KRTAP10.9
    1572  F     2.762E-07           0     ZBTB32
    1573  F     2.761E-07           0     PIWIL1
    1574  F     2.760E-07           0     ABCF1
    1575  F     2.760E-07           0     TOPBP1
    1576  F     2.757E-07           0     UGT2B11
    1577  F     2.757E-07           0     RBM6
    1578  F     2.757E-07           0     PRRG3
    1579  F     2.756E-07           0     EPS8L1
    1580  F     2.754E-07           0     NBEAL1
    1581  F     2.754E-07           0     APOBEC4
    1582  F     2.753E-07           0     ANKMY1
    1583  F     2.753E-07           0     CLCN1
    1584  F     2.753E-07           0     POFUT1
    1585  F     2.749E-07           0     PTPRH
    1586  F     2.747E-07           0     MZT2A
    1587  F     2.745E-07           0     MARS
    1588  F     2.745E-07           0     SAMD11
    1589  F     2.745E-07           0     RECK
    1590  F     2.744E-07           0     PLEKHH2
    1591  F     2.742E-07           0     SOX5
    1592  F     2.741E-07           0     NOP58
    1593  F     2.740E-07           0     SPA17
    1594  F     2.738E-07           0     ACTN4
    1595  F     2.737E-07           0     SNRPB
    1596  F     2.736E-07           0     SPRY3
    1597  F     2.734E-07           0     CYFIP1
    1598  F     2.732E-07           0     VSTM2A
    1599  F     2.730E-07           0     SCYL2
    1600  F     2.728E-07           0     ZIC5
    1601  F     2.728E-07           0     MYBPC1
    1602  F     2.728E-07           0     VARS2
    1603  F     2.728E-07           0     SLC4A2
    1604  F     2.728E-07           0     PSMD3
    1605  F     2.727E-07           0     TMEM164
    1606  F     2.727E-07           0     SMYD1
    1607  F     2.726E-07           0     KCNK18
    1608  F     2.725E-07           0     GUCY2D
    1609  F     2.725E-07           0     OR6C65
    1610  F     2.724E-07           0     QRICH1
    1611  F     2.724E-07           0     PCYOX1L
    1612  F     2.723E-07           0     CD74
    1613  F     2.723E-07           0     CNTD1
    1614  F     2.722E-07           0     ZBTB7A
    1615  F     2.721E-07           0     ADCK2
    1616  F     2.719E-07           0     ABI3BP
    1617  F     2.719E-07           0     PDE3B
    1618  F     2.719E-07           0     SEC13
    1619  F     2.715E-07           0     RGS12
    1620  F     2.715E-07           0     XIRP1
    1621  F     2.715E-07           0     ITGAV
    1622  F     2.713E-07           0     MORC4
    1623  F     2.710E-07           0     FOXG1
    1624  F     2.709E-07           0     GDI1
    1625  F     2.709E-07           0     STIP1
    1626  F     2.708E-07           0     SLC15A2
    1627  F     2.708E-07           0     COBL
    1628  F     2.708E-07           0     GAS6
    1629  F     2.707E-07           0     POLN
    1630  F     2.706E-07           0     FGD4
    1631  F     2.706E-07           0     PDHA1
    1632  F     2.705E-07           0     LRRTM1
    1633  F     2.705E-07           0     IKBKAP
    1634  F     2.704E-07           0     GRAMD1C
    1635  F     2.703E-07           0     CCDC108
    1636  F     2.702E-07           0     ZBTB48
    1637  F     2.699E-07           0     ZNF226
    1638  F     2.699E-07           0     HJURP
    1639  F     2.698E-07           0     FSIP2
    1640  F     2.696E-07           0     GNAQ
    1641  F     2.696E-07           0     BMP2K
    1642  F     2.696E-07           0     TP53TG5
    1643  F     2.694E-07           0     BEST1
    1644  F     2.692E-07           0     WBP1
    1645  F     2.691E-07           0     VPS33A
    1646  F     2.689E-07           0     ECT2
    1647  F     2.689E-07           0     IQSEC1
    1648  F     2.688E-07           0     ACKR3
    1649  F     2.688E-07           0     C1QL2
    1650  F     2.687E-07           0     LRRC4B
    1651  F     2.685E-07           0     ZFP14
    1652  F     2.684E-07           0     KRTAP10.8
    1653  F     2.682E-07           0     EHHADH
    1654  F     2.682E-07           0     PCDHGA10
    1655  F     2.682E-07           0     GRPEL1
    1656  F     2.681E-07           0     FAM83C
    1657  F     2.680E-07           0     OR6C74
    1658  F     2.680E-07           0     RALGPS2
    1659  F     2.678E-07           0     BFSP2
    1660  F     2.677E-07           0     PCDHB15
    1661  F     2.676E-07           0     AIFM1
    1662  F     2.676E-07           0     PPP1R13L
    1663  F     2.676E-07           0     PROKR1
    1664  F     2.675E-07           0     SEMA4F
    1665  F     2.674E-07           0     SMCR8
    1666  F     2.671E-07           0     PHLDB2
    1667  F     2.670E-07           0     APEH
    1668  F     2.668E-07           0     CRNKL1
    1669  F     2.666E-07           0     NAA50
    1670  F     2.666E-07           0     CPN2
    1671  F     2.666E-07           0     CUL3
    1672  F     2.664E-07           0     LMF2
    1673  F     2.663E-07           0     GAB3
    1674  F     2.661E-07           0     DAK
    1675  F     2.661E-07           0     ABTB1
    1676  F     2.659E-07           0     G6PC
    1677  F     2.656E-07           0     CCM2
    1678  F     2.656E-07           0     PANX1
    1679  F     2.655E-07           0     CDC42BPA
    1680  F     2.654E-07           0     RPS6KA4
    1681  F     2.654E-07           0     SFSWAP
    1682  F     2.654E-07           0     HSPBAP1
    1683  F     2.652E-07           0     EGF
    1684  F     2.652E-07           0     ZNF426
    1685  F     2.651E-07           0     TBL1X
    1686  F     2.650E-07           0     PCDHB14
    1687  F     2.648E-07           0     ATP2B3
    1688  F     2.648E-07           0     SULT1C4
    1689  F     2.647E-07           0     PCBP1
    1690  F     2.644E-07           0     ZNF10
    1691  F     2.644E-07           0     PABPC5
    1692  F     2.644E-07           0     SMARCC1
    1693  F     2.642E-07           0     PCDHGB6
    1694  F     2.642E-07           0     CAMSAP2
    1695  F     2.642E-07           0     DPP9
    1696  F     2.639E-07           0     ITPRIPL1
